"g1_geneID","g1_chr","g1_start","g1_end","g1_width","g1_strand","g1_geneType","g1_geneName","cor_r","g2_geneID","g2_chr","g2_start","g2_end","g2_width","g2_strand","g2_geneType","g2_geneName","distance","transcript","XIST_r","XIST_perct"
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",1,"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",0,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",0.375520589024172,"ENSG00000289109.2","chr7",23474404,23485723,11320,"+","lncRNA","ENSG00000289109",-15232,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",0.534862348105835,"ENSG00000294729.1","chr7",23531234,23572208,40975,"+","lncRNA","ENSG00000294729",-101717,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",-0.355576354071458,"ENSG00000169193.12","chr7",23597382,23644708,47327,"+","protein_coding","CCDC126",-174217,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",-0.307906677633126,"ENSG00000234286.4","chr7",23679597,23680847,1251,"-","lncRNA","ENSG00000234286",-210356,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",-0.378843467760964,"ENSG00000188732.11","chr7",23680130,23703249,23120,"+","protein_coding","FAM221A",-232758,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000136231.14","chr7",23310209,23470491,160283,"-","protein_coding","IGF2BP3",-0.415562095733239,"ENSG00000196335.13","chr7",23710203,23832513,122311,"+","protein_coding","STK31",-362022,"IGF2BP3_chr7_23310209_23470491_-_ENSG00000136231.14_ENSG00000136231.14.unspliced",0.161971627186058,62.168284789644
"ENSG00000095574.12","chr10",122990807,123008812,18006,"-","protein_coding","IKZF5",-0.262739793760984,"ENSG00000166033.13","chr10",122458551,122514907,56357,"+","protein_coding","HTRA1",493905,"IKZF5_chr10_122990807_123008812_-_ENSG00000095574.12_ENSG00000095574.12.unspliced",0.459145088698131,99.6440129449838
"ENSG00000095574.12","chr10",122990807,123008812,18006,"-","protein_coding","IKZF5",-0.309323361557212,"ENSG00000213185.7","chr10",122849078,122879641,30564,"-","protein_coding","FAM24B",129171,"IKZF5_chr10_122990807_123008812_-_ENSG00000095574.12_ENSG00000095574.12.unspliced",0.459145088698131,99.6440129449838
"ENSG00000095574.12","chr10",122990807,123008812,18006,"-","protein_coding","IKZF5",1,"ENSG00000095574.12","chr10",122990807,123008812,18006,"-","protein_coding","IKZF5",0,"IKZF5_chr10_122990807_123008812_-_ENSG00000095574.12_ENSG00000095574.12.unspliced",0.459145088698131,99.6440129449838
"ENSG00000095574.12","chr10",122990807,123008812,18006,"-","protein_coding","IKZF5",0.419560162140346,"ENSG00000196177.13","chr10",123008979,123058290,49312,"+","protein_coding","ACADSB",-49478,"IKZF5_chr10_122990807_123008812_-_ENSG00000095574.12_ENSG00000095574.12.unspliced",0.459145088698131,99.6440129449838
"ENSG00000095574.12","chr10",122990807,123008812,18006,"-","protein_coding","IKZF5",-0.289390352078486,"ENSG00000154473.18","chr10",123154402,123170467,16066,"+","protein_coding","BUB3",-161655,"IKZF5_chr10_122990807_123008812_-_ENSG00000095574.12_ENSG00000095574.12.unspliced",0.459145088698131,99.6440129449838
"ENSG00000071243.16","chr7",120950763,120977216,26454,"+","protein_coding","ING3",0.265607960444535,"ENSG00000106025.9","chr7",120787320,120858402,71083,"-","protein_coding","TSPAN12",-163443,"ING3_chr7_120950763_120977216_+_ENSG00000071243.16_ENSG00000071243.16.unspliced",0.317309487218832,93.9482200647249
"ENSG00000071243.16","chr7",120950763,120977216,26454,"+","protein_coding","ING3",1,"ENSG00000071243.16","chr7",120950763,120977216,26454,"+","protein_coding","ING3",0,"ING3_chr7_120950763_120977216_+_ENSG00000071243.16_ENSG00000071243.16.unspliced",0.317309487218832,93.9482200647249
"ENSG00000071243.16","chr7",120950763,120977216,26454,"+","protein_coding","ING3",-0.281277135505627,"ENSG00000106034.18","chr7",120988697,121297442,308746,"+","protein_coding","CPED1",37934,"ING3_chr7_120950763_120977216_+_ENSG00000071243.16_ENSG00000071243.16.unspliced",0.317309487218832,93.9482200647249
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",-0.474000291063662,"ENSG00000008256.17","chr7",6161779,6272644,110866,"-","protein_coding","CYTH3",-428242,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",0.528896467477001,"ENSG00000136238.20","chr7",6374527,6403967,29441,"+","protein_coding","RAC1",-215494,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",0.806219349525636,"ENSG00000164535.15","chr7",6409126,6484190,75065,"-","protein_coding","DAGLB",-180895,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",-0.50241635354728,"ENSG00000136240.10","chr7",6445953,6484190,38238,"-","protein_coding","KDELR2",-144068,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",0.258224261430577,"ENSG00000215045.9","chr7",6496778,6551461,54684,"-","protein_coding","GRID2IP",-93243,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",1,"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",0,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",0.846990754906903,"ENSG00000205903.7","chr7",6637318,6658279,20962,"+","protein_coding","ZNF316",47297,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",-0.576069870759508,"ENSG00000164631.19","chr7",6688433,6706947,18515,"-","protein_coding","ZNF12",98412,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000146576.13","chr7",6590021,6608726,18706,"+","protein_coding","INTS15",-0.415275665791736,"ENSG00000295732.1","chr7",6892986,6928754,35769,"-","lncRNA","ENSG00000295732",302965,"INTS15_chr7_6590021_6608726_+_ENSG00000146576.13_ENSG00000146576.13.unspliced",0.196410975255904,71.8932038834951
"ENSG00000165359.16","chrX",135520659,135582510,61852,"+","protein_coding","INTS6L",-0.478825337978914,"ENSG00000134590.14","chrX",135032355,135033546,1192,"+","protein_coding","RTL8C",-488304,"INTS6L_chrX_135520659_135582510_+_ENSG00000165359.16_ENSG00000165359.16.unspliced",0.311702657586273,93.1877022653722
"ENSG00000165359.16","chrX",135520659,135582510,61852,"+","protein_coding","INTS6L",-0.496960453385805,"ENSG00000203950.7","chrX",135050932,135052196,1265,"-","protein_coding","RTL8A",-469727,"INTS6L_chrX_135520659_135582510_+_ENSG00000165359.16_ENSG00000165359.16.unspliced",0.311702657586273,93.1877022653722
"ENSG00000165359.16","chrX",135520659,135582510,61852,"+","protein_coding","INTS6L",0.465426598547732,"ENSG00000178947.9","chrX",135421944,135428075,6132,"+","protein_coding","SMIM10L2A",-98715,"INTS6L_chrX_135520659_135582510_+_ENSG00000165359.16_ENSG00000165359.16.unspliced",0.311702657586273,93.1877022653722
"ENSG00000165359.16","chrX",135520659,135582510,61852,"+","protein_coding","INTS6L",1,"ENSG00000165359.16","chrX",135520659,135582510,61852,"+","protein_coding","INTS6L",0,"INTS6L_chrX_135520659_135582510_+_ENSG00000165359.16_ENSG00000165359.16.unspliced",0.311702657586273,93.1877022653722
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",-0.346558769049573,"ENSG00000235863.4","chr6",33277123,33284832,7710,"+","protein_coding","B3GALT4",-343242,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",-0.334938153131742,"ENSG00000231925.14","chr6",33299694,33314284,14591,"-","protein_coding","TAPBP",-320671,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",0.42332599296624,"ENSG00000310006.1","chr6",33345555,33351765,6211,"+","lncRNA","ENSG00000310006",-274810,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",-0.252964149937315,"ENSG00000228285.2","chr6",33365548,33366243,696,"-","processed_pseudogene","LYPLA2P1",-254817,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",0.499815094930355,"ENSG00000197283.18","chr6",33419661,33453689,34029,"+","protein_coding","SYNGAP1",-200704,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",-0.265710396630042,"ENSG00000030110.14","chr6",33572547,33580293,7747,"-","protein_coding","BAK1",-47818,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",1,"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",0,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",0.719606493274167,"ENSG00000299591.1","chr6",33631244,33633560,2317,"-","lncRNA","ITPR3-AS1",10879,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",-0.252219650949768,"ENSG00000249346.9","chr6",33834487,33983208,148722,"-","lncRNA","LINC01016",214122,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096433.11","chr6",33620365,33696574,76210,"+","protein_coding","ITPR3",-0.275932565518446,"ENSG00000233183.4","chr6",33891327,33927631,36305,"+","lncRNA","ENSG00000233183",270962,"ITPR3_chr6_33620365_33696574_+_ENSG00000096433.11_ENST00000605930.3",NA,NA
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",-0.314267073038223,"ENSG00000106688.12","chr9",4490468,4587469,97002,"+","protein_coding","SLC1A1",-493922,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",-0.260473820311047,"ENSG00000273061.4","chr9",4676587,4679807,3221,"-","lncRNA","CDC37L1-DT",-307803,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",-0.397246435168157,"ENSG00000147853.17","chr9",4709556,4742043,32488,"-","protein_coding","AK3",-274834,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",1,"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.45951332812414,"ENSG00000234534.1","chr9",5040945,5041940,996,"+","processed_pseudogene","CSNK1G2P1",56555,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.463717453275013,"ENSG00000182347.10","chr9",5084999,5086112,1114,"-","processed_pseudogene","PDSS1P1",100609,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.425608042628631,"ENSG00000228166.1","chr9",5094139,5095014,876,"+","unprocessed_pseudogene","MTND1P11",109749,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.400420919650421,"ENSG00000224083.1","chr9",5096666,5098193,1528,"+","unprocessed_pseudogene","MTCO1P11",112276,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.277581776387359,"ENSG00000235917.1","chr9",5098341,5099325,985,"+","unprocessed_pseudogene","MTCO2P11",113951,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.356412058837319,"ENSG00000228097.1","chr9",5099560,5100229,670,"+","unprocessed_pseudogene","MTATP6P11",115170,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.426421893254091,"ENSG00000237711.1","chr9",5100236,5101009,774,"+","unprocessed_pseudogene","MTCO3P11",115846,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.321719781592124,"ENSG00000236254.1","chr9",5107937,5109290,1354,"+","unprocessed_pseudogene","MTND4P14",123547,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.318615424260576,"ENSG00000230225.1","chr9",5109496,5110762,1267,"+","unprocessed_pseudogene","MTND5P14",125106,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.354587116761398,"ENSG00000236567.2","chr9",5110913,5112849,1937,"+","processed_pseudogene","TCF3P1",126523,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.38349708707976,"ENSG00000254017.1","chr9",5113549,5114804,1256,"+","IG_C_pseudogene","IGHEP2",129159,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000096968.14","chr9",4984390,5129948,145559,"+","protein_coding","JAK2",0.406759350429397,"ENSG00000120210.8","chr9",5123880,5185647,61768,"-","protein_coding","INSL6",139490,"JAK2_chr9_4984390_5129948_+_ENSG00000096968.14_ENSG00000096968.14.unspliced",0.224655482438505,79.3851132686084
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",1,"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.443086722264789,"ENSG00000262372.1","chr17",46035313,46035770,458,"+","lncRNA","ENSG00000262372",189619,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.331444492452324,"ENSG00000214401.7","chr17",46193552,46197842,4291,"+","lncRNA","KANSL1-AS1",27547,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.276364519045048,"ENSG00000305133.1","chr17",46239342,46287258,47917,"+","lncRNA","ENSG00000305133",-61869,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.333537935204117,"ENSG00000262539.1","chr17",46259551,46260606,1056,"-","processed_pseudogene","ENSG00000262539",-35217,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.55598182540704,"ENSG00000176681.15","chr17",46292733,46338077,45345,"+","protein_coding","LRRC37A",-112688,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.467686143469531,"ENSG00000185829.19","chr17",46499780,46579695,79916,"-","protein_coding","ARL17A",-354306,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.685464305450594,"ENSG00000238083.10","chr17",46511508,46556910,45403,"+","protein_coding","LRRC37A2",-331521,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000120071.15","chr17",46029916,46225389,195474,"-","protein_coding","KANSL1",0.375442288248999,"ENSG00000232300.1","chr17",46558830,46562795,3966,"-","lncRNA","FAM215B",-337406,"KANSL1_chr17_46029916_46225389_-_ENSG00000120071.15_ENSG00000120071.15.unspliced",0.140614815720207,55.0647249190938
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.28366297225048,"ENSG00000287535.2","chr8",41566807,41568641,1835,"+","lncRNA","ENSG00000287535",483353,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.715257716569224,"ENSG00000158669.11","chr8",41577187,41625001,47815,"+","protein_coding","GPAT4",426993,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.344697774764521,"ENSG00000029534.22","chr8",41653220,41896741,243522,"-","protein_coding","ANK1",155253,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.369773816433153,"ENSG00000289514.3","chr8",41797775,41801328,3554,"+","lncRNA","ENSG00000289514",250666,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",1,"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.440092260430345,"ENSG00000271938.2","chr8",42139451,42140812,1362,"-","lncRNA","ENSG00000271938",-88818,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.454131773327771,"ENSG00000289603.2","chr8",42140199,42143630,3432,"+","lncRNA","ENSG00000289603",-91636,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.48793545933774,"ENSG00000104365.16","chr8",42271302,42332460,61159,"+","protein_coding","IKBKB",-280466,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.480399839703236,"ENSG00000070501.12","chr8",42338454,42371808,33355,"+","protein_coding","POLB",-319814,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",0.53261145893769,"ENSG00000240395.1","chr8",42341767,42342634,868,"-","processed_pseudogene","RPL5P23",-290640,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000083168.11","chr8",41929479,42051994,122516,"-","protein_coding","KAT6A",-0.256111508918906,"ENSG00000168575.11","chr8",42416475,42541926,125452,"-","protein_coding","SLC20A2",-489932,"KAT6A_chr8_41929479_42051994_-_ENSG00000083168.11_ENSG00000083168.11.unspliced",0.377202547147329,97.6051779935275
"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",0.263013171215062,"ENSG00000296794.1","chr5",138033162,138034020,859,"+","lncRNA","ENSG00000296794",-319523,"KDM3B_chr5_138352685_138437028_+_ENSG00000120733.15_ENSG00000120733.15.unspliced",0.0972188210271039,40.0323624595469
"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",-0.444687783879639,"ENSG00000094880.11","chr5",138187650,138213343,25694,"-","protein_coding","CDC23",-165035,"KDM3B_chr5_138352685_138437028_+_ENSG00000120733.15_ENSG00000120733.15.unspliced",0.0972188210271039,40.0323624595469
"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",0.824186916720271,"ENSG00000120709.11","chr5",138331935,138349729,17795,"+","protein_coding","FAM53C",-20750,"KDM3B_chr5_138352685_138437028_+_ENSG00000120733.15_ENSG00000120733.15.unspliced",0.0972188210271039,40.0323624595469
"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",1,"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",0,"KDM3B_chr5_138352685_138437028_+_ENSG00000120733.15_ENSG00000120733.15.unspliced",0.0972188210271039,40.0323624595469
"ENSG00000120733.15","chr5",138352685,138437028,84344,"+","protein_coding","KDM3B",-0.507694225930983,"ENSG00000113013.16","chr5",138553756,138575675,21920,"-","protein_coding","HSPA9",201071,"KDM3B_chr5_138352685_138437028_+_ENSG00000120733.15_ENSG00000120733.15.unspliced",0.0972188210271039,40.0323624595469
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.335713346503829,"ENSG00000133067.18","chr1",202193799,202319781,125983,"+","protein_coding","LGR6",488706,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.365926920126704,"ENSG00000232626.4","chr1",202438396,202439566,1171,"+","transcribed_processed_pseudogene","ENSG00000232626",368921,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",1,"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.572459524356449,"ENSG00000235449.2","chr1",202767229,202767418,190,"-","processed_pseudogene","COX7CP2",41069,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.42598616132288,"ENSG00000159346.13","chr1",202940826,202958572,17747,"-","protein_coding","ADIPOR1",-150085,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.259446214451995,"ENSG00000159348.13","chr1",202961873,202967275,5403,"-","protein_coding","CYB5R1",-158788,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.511927315086819,"ENSG00000163444.12","chr1",203007374,203024848,17475,"+","protein_coding","TMEM183A",-216361,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
"ENSG00000117139.18","chr1",202724495,202808487,83993,"-","protein_coding","KDM5B",0.332198917043988,"ENSG00000133063.16","chr1",203212827,203273641,60815,"-","protein_coding","CHIT1",-465154,"KDM5B_chr1_202724495_202808487_-_ENSG00000117139.18_ENSG00000117139.18.unspliced",0.293920869234649,91.0355987055016
