"query","query_coords","top5RBP","top5RBP_adjpval","top5RBP_pval","top5hitpct","top5rpm","top5fc","hit_totalcount","transcript_totalcount","medlen","AARS","AATF","ABCF1","ADAT1","AGGF1","AKAP1","AKAP8L","APEX1","APOBEC3C","AQR","BUD13","CPEB4","CPSF6","CSTF2T","DDX1","DDX21","DDX24","DDX3X","DDX42","DDX43","DDX47","DDX51","DDX52","DDX55","DDX6","DGCR8","DHX30","DROSHA","EEF2","EFTUD2","EIF3G","EIF4E","EIF4G2","ELAC2","ELAVL1","EWSR1","EXOSC10","EXOSC5","FAM120A","FASTKD2","FMR1","FTO","FUS","FXR1","FXR2","GARS","GEMIN5","GNL3","GPKOW","GRWD1","GTF2F1","HLTF","HNRNPA1","HNRNPC","HNRNPK","HNRNPL","HNRNPM","HNRNPUL1","HNRNPU","IGF2BP1","IGF2BP2","ILF3","KHDRBS1","KHSRP","LARP4","LARP7","LIN28B","LSM11","MATR3","MBNL1","METAP2","METTL1","MORC2","MTPAP","NCBP2","NIPBL","NOLC1","NONO","NPM1","NSUN2","PABPC4","PCBP1","PHF6","PPIL4","PRPF8","PTBP1","PUM1","PUM2","PUS1","QKI","RBFOX2","RBM15","RBM22","RNF187","RPS10","RPS11","RPS3","RPS6","RYBP","SAFB2","SAFB","SBDS","SDAD1","SERBP1","SF3B1","SF3B4","SLBP","SLTM","SMNDC1","SND1","SRSF1","SRSF7","SRSF9","SSB","SUPV3L1","TAF15","TARDBP","TBRG4","TIA1","TRA2A","TROVE2","U2AF1","U2AF2","UCHL5","UPF1","UTP18","UTP3","WDR3","WDR43","WRN","XRCC6","XRN2","YBX3","YWHAG","ZC3H11A","ZC3H8","ZNF622","ZNF800","ZRANB2"
"NEAT1chk19","NEAT1chk19_18648_19672","HNRNPC;HNRNPA1;GPKOW;DDX42;XRCC6","1.78125224340062e-11;9.72920608187505e-13;3.63184909071364e-30;0.999916570246219;0.203936769562181","1.06875134604037e-11;3.89168243275002e-13;7.26369818142728e-31;0.999916570246219;0.163149415649745",0.6,"295.8776;104.5842;84.4119;81.0347;76.1316","6.6808;3.008;2.6207;2.5559;2.4617",43978,4821,327,0.920558226763248,0.997981700766999,1,3.09290690294552e-30,0.999991579910739,0.999999999999843,0.999879895119211,1,0.997475114634544,0.968881130491587,0.237810611387484,0.0129051098666519,0.954780835674293,0.999999999998906,0.999999999999932,0.999998780950696,8.25949602090615e-10,0.853432201535673,0.999916570246219,0.999407600701668,0.999999975729123,0.999999999132357,0.997162582689289,0.999976704640869,0.266536956303336,0.998816173503733,0.999830842729554,0.121672948405837,0.99999999695279,0.317688020397684,0.796560913842347,1,1,0.959949844915495,0,1,0.992257868358178,1.34252739599964e-164,0.0995217319131737,0.902731786138562,0.431446925695134,0.0427228325004135,0.999999999999996,0.625496562205107,0.998155299470065,0.998948237099848,0.956409472315054,0.492455656153317,7.26369818142728e-31,0.0667281150394116,0.999999999998004,0.869510605736539,3.89168243275002e-13,1.06875134604037e-11,1,2.24481504076403e-19,1.8351474095855e-62,0.0593138653080451,0.999999999570854,4.06155948810128e-09,0.63908357204821,1,1,0,0.999574804714599,0.999999999999954,1.17600349165559e-08,0.999999915972883,3.72930865140027e-70,1,0.999999998109405,1,0.000157486206220029,0.937583659685285,0.540921228845161,0.999999999006866,0.999999999996609,0.499159687740774,0.0485554647637115,0.986117573595935,0.991315581518326,1,0.999999999999742,0.999017861158304,0.0520566841383665,0.993929091664275,0.553261944013854,1.77536562211262e-09,0.110966466105254,3.2376906473167e-28,5.24293412526587e-09,0.999999999999988,4.50550042676121e-09,1,0.999999972461178,0.999999956392007,0.911190927023861,0.99999999999842,1,1,0.999880676732843,0.99532981627653,1,0.999999192455302,3.38398310006005e-07,0.319113849662899,0.818593394195225,1,0.999979566167567,5.61168597685864e-06,0.999392961196905,0.977405309634885,1,0.999999832391132,0.574558073599342,0.999999966149325,0.999999999909409,7.71218014959894e-06,9.16968861228516e-23,0.999822372754686,3.05188345818396e-06,1.02353283692167e-12,1.00939897492391e-45,0.00360571907820497,0.849299774532861,0.999986036918867,0.999986248738179,0.999952898014802,0.988391999860592,0.999699399425625,0.163149415649745,1,0.393383297119522,1,0.910138418682396,0.988898831229399,1.76249558278425e-06,0.94568843967051,7.84592301883433e-09
"NEAT1chk20","NEAT1chk20_19672_20696","NONO;TIA1;HNRNPUL1;EWSR1;CSTF2T","1;1;1;1;1","1;1;1;1;1",0,"837.1989;516.6486;290.2351;230.8862;176.735","32.2241;20.2689;11.8246;9.6111;7.5915",23642,4479,261,0.99823722074305,0.999999999995483,0.917351346406137,1,0.999669446967462,0.999974388522104,1,9.28850129796281e-09,0.664890592429264,1,0.983190835424982,0.999999998167176,0.999445606982825,1,0.999999999990115,0.791586337709078,0.281249768000625,6.81794883486622e-08,0.999980136572642,0.0401215893373662,0.00319232555140223,1,1,0.999520937758408,0.999999999987403,1,1,0.999999999704153,0.137015418369711,1,0.863880928775722,0.000804939421332683,0.711739682725824,0.999999893073142,1,1,0.000429568033294236,1,1,0.999999952240773,0.00973679632524321,0.999955090308933,0.999999999998697,0.000552913404587793,0.0179213977852101,2.43503028142439e-06,0.99999932080692,0.927822770908446,1,0.0830964610437059,1,4.17748465798577e-11,1,1,1,1,1,1,1,0.999970960416686,0.983493684229708,1.06371755065218e-49,1,1,1,0.961209892236652,0.243026553256108,1,1,0.999984045871392,0.577960941025056,1,1,0.999988508271648,0.999895588552625,0.973866359354644,1,1,0.984493721797775,0.134184601340299,0.999394902170016,0.99999999902114,1,0.999999999948674,1,1,0.0119105163905083,0.999999999851715,0.999999999371867,1,1,0.999999976918318,1,1,0.0238034251942737,0.948834519303326,0.00408964275062881,0.00370829076747963,0.999999980218279,1,1,0.879720820149213,0.861828986981225,0.985059373556175,0.999999999999976,1,0.992667616566786,0.742237432021329,0.999999999920814,0.999934864268897,0.000704917690437023,0.527507954160052,0.110629252215812,1.88627966584767e-08,0.999997707238588,1,0.347566515862919,0.999999999999823,1,0.462703801189674,1,1,1,0.703232693664414,0.999986934016829,0.97089939203958,1,0.999999999971621,0.999953467177748,0.99999999891322,0.999999999984684,1,0.78348545460264,0.999999087865224,0.999999999985852,0.999986028794439,0.675973734113069,0.000184023213606771,1
"NEAT1chk21","NEAT1chk21_20696_21720","EIF4G2;ELAC2;CSTF2T;NONO;IGF2BP1","0;0;0;0;4.35208909347652e-37","0;0;0;0;4.35208909347652e-37",1,"3421.2267;2138.5286;1383.3751;1185.3508;1054.8804","100.6795;63.3073;41.3055;35.5359;31.7346",30235,4767,558,5.66009126407389e-259,0,0,0,7.92276185632171e-44,0,0,0,6.73148589604647e-247,0,0,0.0852755349617292,3.41020364248406e-149,0,0,0,5.45451287883053e-289,1.76622812981891e-140,0,0,0,0,0,0,0,0,0,0,0,0,9.17085263099361e-154,0,0,0,1,0,1.09104925682071e-248,1.63092378454775e-81,0,1.88809036009158e-207,0,6.14325300472909e-288,0,0,0,1.08944227998465e-182,0,4.38336019758704e-67,1.24623013984331e-17,1.60362768975396e-129,0,1,1.17097372128667e-192,1,0,1,0,0,0,4.35208909347652e-37,0,1.5060051253275e-47,1,1,2.33516382909133e-69,0,6.580405094187e-43,0,1.82672134156565e-08,0,0,6.2337551942317e-41,0,0,0,3.45232959531789e-229,0,0,6.22635112700915e-41,0.00262011767196094,2.3356130425904e-225,0,0,1.77270556649482e-18,0,1.13150284182527e-234,3.59482017855217e-247,0.00121541294560235,2.97024647041215e-159,1,0,0,4.16445295128475e-83,5.3080532650819e-10,0,8.72260613327047e-249,2.04462562664104e-223,0,1.89320554248972e-137,0.962789283042934,0.999999999999994,3.12357110558428e-90,0,1.40820870152011e-112,2.01430300565356e-213,0,3.71424286914502e-82,0,0,5.08396050902144e-63,0,2.31840205269591e-237,0,9.48154448738533e-33,1.38020016604638e-108,0,0,0,0,5.28700540114979e-236,5.05299736856068e-196,5.06685138232844e-224,6.96032509127794e-43,7.69378354726732e-134,4.23661563808048e-208,0,0,1.91779439551978e-113,3.31980338761603e-177,0,5.4231878398486e-207,0,1.58216047582942e-279,0,7.24499972042409e-212,0,3.01699475447319e-156,8.01224832990895e-178,0
"NEAT1chk22","NEAT1chk22_21720_22744","EIF4G2;CSTF2T;NONO;EWSR1;TIA1","0;0;0;0;0","0;0;0;0;0",1,"1361.2964;1153.2625;682.3948;677.5129;658.7482","40.5357;34.4938;20.8186;20.6768;20.1318",24141,4376,600,0,0,0,0,4.23150897318567e-97,0,0,0,3.62399737352807e-283,0,0,1.78784938227795e-11,4.18060494356629e-230,0,0,0,1.43784779313429e-305,8.36812417854566e-219,0,0,0,0,0,0,0,0,0,0,0,0,1.48967872067838e-198,0,0,0,1,0,0,1.77370542961083e-08,0,0,0,0,0,0,0,1.08209340055374e-240,0,3.50648100213862e-68,2.42598506375546e-34,8.19587160671777e-182,0,1,2.35605408143654e-216,1,0,1,0,0,0,1.48925959452885e-06,0,3.97732585415774e-22,1,1,8.89907173146824e-148,0,3.24165313765435e-53,0,1,0,0,3.27331956285398e-94,0,0,0,0,0,0,5.04926344495582e-31,1.17434488099565e-07,9.34804338504352e-265,0,0,2.44224217162201e-32,0,4.18281188276714e-184,0,0.126242620886986,2.01257948549453e-176,1,0,0,3.07403124934359e-71,2.63130197458046e-48,0,4.0961951269014e-283,1.50674401655075e-297,0,2.59009263638174e-249,5.01888402605895e-12,0.999983186906536,5.86934876146631e-103,0,1.11300718037543e-155,2.43099738407505e-252,0,2.5627281819428e-87,0,0,2.72483251748085e-49,0,3.30106459704859e-302,0,4.75006533369585e-52,3.73716115283804e-118,0,3.4370312447349e-285,0,0,0,7.72849843791849e-199,1.59432271957183e-257,6.86557980679409e-50,1.72425427078364e-190,3.10330388684266e-192,0,0,1.92778731827287e-176,3.04814418424082e-251,0,0,0,0,0,1.84393077867472e-260,0,1.48758266134004e-192,5.39668406501086e-259,0
"MALAT1chk1","MALAT1chk1_0_923","TRA2A;HLTF;RBM15;KHDRBS1;BUD13","1;0;1;0;1","1;0;1;0;1",0.4,"57206.1949;40553.7397;15069.5198;12772.9501;11897.523","49.3284;35.2602;13.7309;11.7907;11.0512",86980,4510,673,1,1,1,1,0.128151750494122,1,1,1,1,1,1,4.45136089171386e-72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5.40821415004185e-09,1,1,1,1,0.999897984745922,1,1,1,1,1,1,1,1,1.58708705717648e-154,0.999142797076833,1,0,3.0334612834178e-31,1,1,2.38351776691255e-214,1,1,1,8.61197488395689e-08,1,1,0,0,6.31386413917483e-89,1,0.00588676204233705,1,1,1,1,4.86331320682646e-247,1,1,1,0.999997598772255,1,1,1,0.999999999999862,1,1,1,2.51797190410957e-58,1,1,1,1.45373577372087e-10,1,7.58260807364446e-121,1,1,0.0204328013052532,0,1,1,1,1,3.72471971291656e-13,0,0,1,1,1,0.999999999999989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.58473161823384e-17,0.0391493279670243,1,1,1,1,1,1,1,1,1,1,0.649566576151139,1,0.999840439882284,1,1
"MALAT1chk2","MALAT1chk2_923_1846","TRA2A;HLTF;RBM15;PPIL4;DDX43","9.89015210150143e-05;2.0352643964642e-74;0.328435906937249;1.09646050455435e-26;0.00848425142548789","5.93409126090086e-05;4.0705287929284e-75;0.328435906937249;4.3858420182174e-27;0.00678740114039031",0.8,"81311.5289;73003.2199;38352.7046;29818.2262;28485.3256","52.2429;47.007;25.1701;19.7916;18.9516",45037,4428,323,4.48125753332735e-09,1,1,0.834056846251911,0.0064333266513568,1,0.999999905047877,1,0.999912643774814,0.743799000367407,5.56047505748176e-05,4.88966304369349e-24,6.53008412255451e-07,1,1,1,1.6928770867592e-06,0.812979168965189,1,0.00678740114039031,1,1,1,1,0.999937502580462,1,1,0.999999780137187,1,0.0190248382444474,0.206536180956508,1,1,1,0.0302857425719683,1,0.00154032211909526,2.12997799962452e-32,0.999712699283638,9.04318916101628e-16,0.996748547877021,0.00964800475425672,0.999999999986107,0.982384055460431,0.998382089617024,0.999989336312456,1,0.00108173799260382,6.36796119805705e-96,1.78028845032548e-15,1,4.0705287929284e-75,2.4348956514946e-193,1,1,0.150022686204056,0.922814124903537,3.57799722132354e-18,1.06102397012443e-36,3.89710212575563e-10,0.999999989045333,1,1.41170672872232e-246,0,1.8033413758577e-27,1,4.91107259497957e-23,1,1,0.999999998983229,1,7.1765445763782e-55,0.980955497672506,0.990107883918247,1,0.251787938990854,1,1,0.000126005254572261,0.864370615407566,0.99999968975423,1,1,4.3858420182174e-27,0.851116442489315,1,0.0151015419423587,7.62917986291711e-08,0.992972295513382,4.56367739028036e-24,0.15127132171693,0.328435906937249,1.53701765596837e-17,5.92729073569831e-25,0.999999999945408,1,0.900010490975472,1,0.997870144952227,7.93879823363744e-129,1.76547267565054e-46,0.997453766742871,1,0.999999999999868,1.7086012784757e-10,0.000344920437771811,0.80356708422897,1,1,0.699229984968196,0.999797913200307,1.46663802886016e-11,1,1,0.305850276377351,1.02289389540137e-61,1,0.881803412133404,1,5.93409126090086e-05,0.999999999999715,0.976575623605573,2.81634567428321e-12,1.33823784760759e-28,0.998125021068302,0.999999999761546,0.999999979074497,0.526648334996422,0.00420571283783653,1,0.705668757233745,1,0.907591836003181,1,1.41619918825631e-14,0.930565216621083,5.88963297852175e-20,0.00163552863012675,0.860110212032749
"MALAT1chk3","MALAT1chk3_1846_2769","PPIL4;SAFB;U2AF1;U2AF2;XRCC6","1;5.28972127879717e-23;0.704181087552985;1.80484391545879e-169;1","0.99984762698071;2.11588851151887e-23;0.422508652531791;3.60968783091759e-170;1",0.4,"36219.5482;13304.8448;10912.3564;10623.6977;8091.2298","21.9865;8.7091;7.3229;7.1556;5.6883",105688,4878,550,1,1,1,0.99794514271884,1,1,1,1,1,1,1,2.34108625357629e-42,1,1,1,1,0.518596754920716,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0.999999995310195,8.69350395075374e-236,0.53272531724895,1,5.21697064582987e-77,9.25562209919348e-85,2.35563291482607e-32,1,8.53417201194002e-262,0.190947645656862,1,1,2.4030914260127e-39,1,1,5.82071153623883e-306,0,0.999997635356135,1,4.34090890743151e-32,1,1.31332566023054e-125,1,1,0.999999999296801,1,1,1,1,1,1,0.995803391651399,0.999962236396002,1,1,1,0.99984762698071,1,1,1,1.24150328628356e-64,1,2.08405395657594e-211,1,1,2.55883853545839e-17,1,1,1,1,1,1,0.854028450692891,2.11588851151887e-23,1,1,1,0.968650128115489,1,1,1,1,0.610933426795578,1,1,1,1,0.999999999999998,1,1,1,1,1,1,0.422508652531791,3.60968783091759e-170,0.917518879788826,1,1,1,1,1,1,1,1,1,1,0.9999999999999,1,0.00308701682898243,1,1
"MALAT1chk4","MALAT1chk4_2769_3692","PPIL4;SAFB;GPKOW;U2AF2;KHSRP","0.999999999998397;6.45657552097744e-63;3.32783575927272e-172;5.36174014310407e-146;0","0.999999999998397;5.16526041678195e-63;1.33113430370909e-172;3.21704408586244e-146;0",0.8,"21180.3769;7825.2171;7137.6641;6850.524;6512.8387","15.3099;6.2869;5.8224;5.6284;5.4002",133407,4875,580,1,1,1,1,1,1,1,1,1,1,1,5.80488000006348e-45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1.33113430370909e-172,1,1,4.50734943151104e-90,0.109185035241853,0.0333867218518213,1,0,1,1,1,2.91521762800577e-31,1,1,0,0,1,1,2.86384013433631e-05,1,1.93393389586601e-64,1,1,0.999999999999767,1,1,1,1,1,1,1,0.999999999999999,1,1,1,0.999999999998397,1,1,1,7.73447365709527e-52,1,0,1,1,0.0275111662215608,1,1,1,1,1,1,6.00030054241296e-08,5.16526041678195e-63,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3.21704408586244e-146,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MALAT1chk5","MALAT1chk5_3692_4615","PPIL4;SAFB;HLTF;KHSRP;METTL1","0.99984492368641;2.12747769801635e-77;6.01467932356667e-122;0;1.52543820745891e-29","0.99984492368641;1.27648661880981e-77;2.40587172942667e-122;0;1.22035056596713e-29",0.8,"23281.9688;8274.3046;8216.9351;6294.6317;5809.476","26.0468;9.9015;9.8398;7.7718;7.2499",112083,4493,615,1,1,1,1,1,1,1,1,1,1,1,1.0891713538235e-30,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0.989948915634838,1,1,1,1,1,1,1,1,1,1,1.1882722672825e-33,1,1,2.40587172942667e-122,1,1,1,0,1,1,1,6.99416659356545e-09,1,1,0,0,0.999940711692016,1,0.999731029364088,1,1,1,1,1.22035056596713e-29,1,1,1,1,1,1,1,1,1,1,1,0.99984492368641,1,1,1,5.38389619070205e-15,1,0,1,1,0.999999999966208,3.30220063737051e-100,1,1,1,1,1,2.61517116462951e-84,1.27648661880981e-77,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.66692520672145e-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MALAT1chk6","MALAT1chk6_4615_5538","CSTF2T;PPIL4;U2AF2;U2AF1;METAP2","1;1;6.87974096458875e-98;1;1","1;1;1.37594819291775e-98;1;1",0.2,"42889.9989;12104.215;12072.0691;9196.5581;8320.3485","31.7809;9.6868;9.6638;7.6001;6.9713",117893,4777,569,1,1,1,1,1,1,1,1,1,1,1,3.32955638676076e-20,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,3.63937150113549e-273,1,1,1,1,1,1,1,1,1,1,5.11599561229156e-134,1,1,7.9647456071934e-50,5.31630994180532e-17,0.999999999988011,1,0,1,1,1,8.52784677588094e-18,1,1,0,0,1,1,2.5871448914957e-09,1,8.47113473412634e-126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2.12728347521222e-35,1,1.7027296557781e-295,1,1,0.038677479080598,1,1,1,1,1,1,0.546035157285591,3.24713698173522e-17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.37594819291775e-98,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
"MALAT1chk7","MALAT1chk7_5538_6461","U2AF2;U2AF1;TIA1;ZRANB2;KHSRP","1.67445172172145e-42;1;1;1;0","6.69780688688579e-43;0.763730830230907;1;0.999991121786562;0",0.4,"54754.3131;41035.3653;23805.1634;21170.7501;14571.3065","37.7602;28.5498;16.982;15.2133;10.7827",52534,4339,371,0.999743983340136,1,1,0.985114780599444,0.999999337581853,1,1,1,0.999999999999998,1,0.999978981569441,1.03689836731413e-09,0.999360013847754,1,1,1,0.0139566956616619,0.999999999999473,1,0.999999999991711,1,1,1,1,1,1,1,1,1,0.99999999937615,0.999999999423312,1,1,1,8.62874291809559e-100,1,0.999999999999644,4.1951032344415e-64,0.999999999969921,0.678968487410866,1,0.999999987831811,1,1,1,1,1,0.72602019042982,2.0920280899681e-55,0.0661050453796249,1,1.29472660214544e-15,2.65731680777048e-39,1,1,2.86999672038983e-137,0.999999919760724,0.215277556555203,0.999990850490695,3.88714857206692e-19,1,1,2.73945214098986e-140,0,0.456445356349113,1,1.26929977646697e-17,1,2.88258132927911e-14,1,1,0.531000396524333,1,1,1,1,1,1,0.219195615037323,0.99250407695311,1,1,1,0.736099174442703,0.999999997002668,1,0.999793106468551,1.88259564757386e-14,0.999999999826352,3.65752497104088e-57,0.999183613638463,1,9.58971743290373e-21,0.807305553893781,1,1,0.999999760291968,1,1,0.493229182899111,9.81738751563685e-07,0.999999999999997,1,1,0.0527563302142467,0.994467058542318,0.999608376812107,1,1,0.10728761687343,1,0.991758126415366,1,1,0.68618483257685,0.938291872957845,1,0.999999999096274,1,0.999999999999976,0.999999999999882,0.763730830230907,6.69780688688579e-43,0.0366123661243582,0.999999999999989,1,1,0.999998346181463,0.999999940193263,1,1,1,0.997167906921826,1,0.936419218408593,1,0.00145539710185209,0.999992447657729,0.999991121786562
"MALAT1chk8","MALAT1chk8_6461_7384","QKI;HNRNPU;HNRNPA1;SRSF7;DDX42","3.08555609528231e-63;1;1.54011006991963e-23;0.926010387387042;1","6.17111219056463e-64;0.999869668380701;6.16044027967853e-24;0.555606232432225;1",0.4,"5143.1624;4641.8616;4508.2616;3293.5601;2887.0045","8.7468;7.9917;7.7905;5.9609;5.3485",46297,4472,317,0.998166644583019,1,1,0.119810187187129,0.999992931374734,1,1,1,0.999918823008534,0.999999957448232,0.999032352230808,0.0630702108015391,0.97118338903205,1,1,0.999999999996167,0.0751476734087019,0.932784237581586,1,0.999983991282373,1,1,1,1,1,1,1,1,1,0.999995882294541,0.999931971241417,1,1,1,2.78526548242152e-25,1,0.999999760499344,7.25383484811229e-228,0.999992528029188,0.999999999968395,0.999999999995845,0.999993879732719,1,0.999999993122729,1,0.999999999999996,1,0.0314668667535378,1.02808353428795e-09,0.259455647149913,1,0.718968575378379,6.16044027967853e-24,1,1,6.40418057795319e-87,6.56301419070381e-112,0.189819407791957,0.999869668380701,4.80671110092389e-12,0.99883953128329,1,0.240585181066282,0,0.999999999997501,1,1.85092099779738e-16,1,1.34104801767788e-199,1,1,0.999999999997543,0.999999999999919,0.999999999999993,1,1,1,0.999999999291338,0.418244136042148,0.965875675270685,0.999999871965281,1,1,0.972242191139985,0.967834093489771,0.000203581957347483,0.999964700762482,4.53264924365157e-12,0.921979107354805,6.17111219056463e-64,0.05796476102876,1,1.05045393472668e-14,1,1,1,0.849103860389535,1,1,1,0.856634734115323,0.999624715534006,1,1,0.988763366358832,0.999277626805681,0.908709640015482,1,1,1.62004426971061e-05,1,0.555606232432225,1,1,0.973829747755107,0.967424417644152,1,0.999995136346428,2.4550833621542e-13,0.999999503016201,0.349710313434691,2.45331343195868e-05,2.90049752409427e-47,0.393445551905119,0.999999999827775,1,1,0.999999999964099,0.999999999999971,1,1,1,0.0327380633018294,1,0.999999022119176,0.999999999727554,0.0252238381562384,0.999970494794234,2.58881508077883e-05
"MALAT1chk9","MALAT1chk9_7384_8315","SF3B4","0.999999999999775","0.999999999999775",0,"7.3587","35.1302",19078,4243,271,0.999980327184556,0.0191310374180915,0.355975026679086,1.31988750186218e-08,0.99999843394626,0.000139684299826865,0.999989500574051,1.05854181487077e-13,0.00139402045610995,0.999999999999912,0.0375078563103634,0.999163050663519,0.309827199500322,1,0.999961679227099,0.0111051741280734,3.00554842565854e-05,1.12804965505377e-50,0.997909400316893,3.25848896867551e-07,4.7928794553701e-13,0.999999984999566,5.13367484920317e-07,0.663251029295176,0.999834057116016,0.992597360232855,0.999999841930208,0.469200076190785,1.69673008217254e-05,0.999999999993991,3.09355482512627e-09,1.44694363476535e-15,5.74902867569663e-09,0.284740202948659,0.995521265357746,1,2.88494817557526e-08,0.0654578333518605,0.999999998471751,0.77832407186472,2.40816456857401e-16,1.27495933767138e-24,1,1.24626174157403e-07,3.50033274084907e-07,2.2027706397392e-12,0.0820507000400999,4.38510573293176e-05,0.763636417899612,7.93336820658317e-05,0.999999999989913,0.389270836337557,1,1.72169284580036e-268,1,1,0.997753539505165,1,1,0.777355842308313,0.28895116230613,4.185425232881e-27,1,1,0.999999999999981,0.24440336989055,0.534704800173987,0.999991000166132,1,0.999999999936153,0.0111884726060072,1,0.910760565014236,0.00077238536853138,0.000724208727297467,0.998907985197449,0.999999999999999,0.999999999997664,0.0014021391597717,0.0128646071292558,0.912092327367155,0.999978733642881,0.989970531711129,0.999999930362891,0.99991298324208,0.999990469070917,0.000932648389087391,0.904614474341467,9.90353110625351e-05,0.999999974173003,0.999999999993818,0.975931084798612,0.999999999662339,1,1.25429420532512e-25,0.124016999766939,2.41389975207632e-05,7.78805561991898e-18,1,1,1,4.05768742473774e-06,0.97605407044355,0.994558802355705,0.999999999996644,0.999999999999775,0.0653570847333382,0.999999999999999,0.929919821217274,7.50421788945263e-11,4.68117414181866e-25,0.00383944660668163,1.16434483321051e-07,0.624489060598673,0.811459250092767,1,8.56391962905684e-14,0.923729098661879,1,7.5144728341609e-05,2.01342918540771e-14,0.906252798422681,1,0.0295943952481079,0.999914691122096,0.922428300751995,0.999994940484284,0.999999999967618,0.369684738594424,0.00194737185628593,4.70666065672283e-43,0.999999999230917,0.607388027320741,0.978617118385776,1,0.999994101950604,3.3589742583852e-06,9.64924786968093e-06,0.999998202289036
