"seqName","NEAT1chk1_tuc0.05","NEAT1chk1116_tuc0.05","NEAT1chk22_tuc0.05","NEAT1chk910_tuc0.05","gene_type"
"KPNB1_chr17_47649476_47685505_+_ENSG00000108424.11_ENSG00000108424.11.unspliced",875,27442,1388,19267,"protein_coding"
"KRBA1_chr7_149714781_149734575_+_ENSG00000133619.18_ENSG00000133619.18.unspliced",5154,4214,12274,342,"protein_coding"
"KRIT1_chr7_92197498_92246166_-_ENSG00000001631.17_ENSG00000001631.17.unspliced",1193,41223,1070,36384,"protein_coding"
"KSR1_chr17_27456448_27626438_+_ENSG00000141068.17_ENSG00000141068.17.unspliced",7720,78099,35211,34997,"protein_coding"
"KXD1_chr19_18557762_18569387_+_ENSG00000105700.11_ENSG00000105700.11.unspliced",639,1458,4851,680,"protein_coding"
"KYAT3_chr1_88935773_88992953_-_ENSG00000137944.18_ENSG00000137944.18.unspliced",602,44170,1176,36416,"protein_coding"
"L3HYPDH_chr14_59460363_59484408_-_ENSG00000126790.12_ENSG00000126790.12.unspliced",2449,18395,2132,12657,"protein_coding"
"LAMA5_chr20_62307955_62367312_-_ENSG00000130702.15_ENSG00000130702.15.unspliced",34756,12392,35745,4657,"protein_coding"
"LAMTOR1_chr11_72085895_72103297_-_ENSG00000149357.10_ENSG00000149357.10.unspliced",350,6530,3127,3595,"protein_coding"
"LAMTOR4_chr7_100148912_100155944_+_ENSG00000188186.11_ENSG00000188186.11.unspliced",1867,1703,2071,403,"protein_coding"
"LAP3_chr4_17577198_17607972_+_ENSG00000002549.13_ENSG00000002549.13.unspliced",678,23209,1093,14155,"protein_coding"
"LAPTM4B_chr8_97775057_97853013_+_ENSG00000104341.17_ENSG00000104341.17.unspliced",1903,56104,2176,35477,"protein_coding"
"LARS1_chr5_146110566_146182696_-_ENSG00000133706.20_ENSG00000133706.20.unspliced",276,65145,855,49651,"protein_coding"
"LARS2_chr3_45388561_45554726_+_ENSG00000011376.12_ENSG00000011376.12.unspliced",2793,108963,7598,80943,"protein_coding"
"LASP1_chr17_38869859_38921770_+_ENSG00000002834.19_ENSG00000002834.19.unspliced",9429,8978,22654,3852,"protein_coding"
"LATS1_chr6_149658153_149718105_-_ENSG00000131023.13_ENSG00000131023.13.unspliced",509,41991,1787,30779,"protein_coding"
"LBHD1_chr11_62662817_62672267_-_ENSG00000162194.13_ENSG00000162194.13.unspliced",891,3313,1058,1484,"protein_coding"
"LBR_chr1_225401502_225428925_-_ENSG00000143815.15_ENSG00000143815.15.unspliced",1155,22645,1678,17818,"protein_coding"
"LCORL_chr4_17841187_18021876_-_ENSG00000178177.17_ENSG00000178177.17.unspliced",1680,148138,3285,136918,"protein_coding"
"LDAH_chr2_20684014_20823130_-_ENSG00000118961.15_ENSG00000118961.15.unspliced",966,110686,3736,92566,"protein_coding"
"LDB1_chr10_102106489_102120368_-_ENSG00000198728.11_ENSG00000198728.11.unspliced",2945,3416,6080,481,"protein_coding"
"LDLRAP1_chr1_25543604_25591200_+_ENSG00000157978.13_ENSG00000157978.13.unspliced",7861,8565,18838,3897,"protein_coding"
"LDLR_chr19_11089418_11133820_+_ENSG00000130164.16_ENSG00000130164.16.unspliced",4092,6185,3746,2733,"protein_coding"
"LEMD2_chr6_33771202_33789130_-_ENSG00000161904.13_ENSG00000161904.13.unspliced",2343,4806,7278,1868,"protein_coding"
"LENG8_chr19_54449190_54462016_+_ENSG00000167615.18_ENSG00000167615.18.unspliced",4489,1174,7141,292,"protein_coding"
"LEPROT_chr1_65420587_65436007_+_ENSG00000213625.9_ENSG00000213625.9.unspliced",371,10795,705,9443,"protein_coding"
"LETM1_chr4_1811479_1856156_-_ENSG00000168924.15_ENSG00000168924.15.unspliced",8380,14627,15223,3925,"protein_coding"
"LIG1_chr19_48115445_48170603_-_ENSG00000105486.15_ENSG00000105486.15.unspliced",6528,16317,14094,8186,"protein_coding"
"LIG3_chr17_34980512_35009743_+_ENSG00000005156.12_ENSG00000005156.12.unspliced",948,15553,3332,9450,"protein_coding"
"LIMK1_chr7_74082933_74122525_+_ENSG00000106683.15_ENSG00000106683.15.unspliced",8869,5830,13103,1893,"protein_coding"
"LIMS1_chr2_108533671_108687246_+_ENSG00000169756.17_ENSG00000169756.17.unspliced",2148,111707,2878,82786,"protein_coding"
"LIN9_chr1_226231149_226309869_-_ENSG00000183814.16_ENSG00000183814.16.unspliced",2548,59832,1269,47837,"protein_coding"
"LINC00383_chr13_69221866_69322190_+_ENSG00000235221.3_ENSG00000235221.3.unspliced",334,88630,541,79753,"lncRNA"
"LINC00534_chr8_90221341_90687863_+_ENSG00000253394.7_ENSG00000253394.7.unspliced",2465,362446,6797,310037,"lncRNA"
"LINC00863_chr10_87341440_87357882_+_ENSG00000224914.5_ENSG00000224914.5.unspliced",2138,10793,1176,9512,"lncRNA"
"LINC01012_chr6_27687617_27715556_+_ENSG00000281706.6_ENSG00000281706.6.unspliced",913,19402,543,13364,"lncRNA"
"LINC01089_chr12_121795267_121803906_-_ENSG00000212694.8_ENSG00000212694.8.unspliced",3691,1758,3951,932,"lncRNA"
"LINC01391_chr3_138935189_138944020_-_ENSG00000244578.2_ENSG00000244578.2.unspliced",3105,3407,2943,1850,"lncRNA"
"LINC01667_chr21_9781848_9839362_-_ENSG00000293035.2_ENSG00000293035.2.unspliced",7020,20498,19222,14379,"lncRNA"
"LINC01820_chr2_46347186_46429238_-_ENSG00000228100.3_ENSG00000228100.3.unspliced",2955,48882,8476,34345,"lncRNA"
"LINC01962_chr5_181178821_181191956_-_ENSG00000248473.3_ENSG00000248473.3.unspliced",2497,2304,2228,1553,"lncRNA"
"LINC02109_chr5_28809297_29217728_+_ENSG00000259786.8_ENSG00000259786.8.unspliced",3116,350950,7164,318538,"lncRNA"
"LINC02882_chr12_73621834_74509544_-_ENSG00000251138.8_ENSG00000251138.8.unspliced",3101,764141,8343,676164,"lncRNA"
"LINC02918_chr1_43937896_43946659_-_ENSG00000237950.4_ENSG00000237950.4.unspliced",254,2541,597,1192,"lncRNA"
"LINC03009_chr7_76549360_76689386_+_ENSG00000290873.2_ENSG00000290873.2.unspliced",2675,82105,4758,68632,"lncRNA"
"LINC03021_chr8_2637089_2728577_-_ENSG00000254319.7_ENSG00000254319.7.unspliced",1777,62849,2480,47929,"lncRNA"
"LLPH-DT_chr12_66130751_66134449_+_ENSG00000239335.4_ENSG00000239335.4.unspliced",326,3114,323,1899,"lncRNA"
"LMBR1L_chr12_49097136_49110900_-_ENSG00000139636.16_ENSG00000139636.16.unspliced",1575,3824,4056,551,"protein_coding"
"LMBR1_chr7_156668946_156893216_-_ENSG00000105983.23_ENSG00000105983.23.unspliced",2792,191726,6589,156635,"protein_coding"
"LMNB1_chr5_126776623_126837020_+_ENSG00000113368.12_ENSG00000113368.12.unspliced",1930,48037,2936,34255,"protein_coding"
"LMNB2_chr19_2427638_2456959_-_ENSG00000176619.13_ENSG00000176619.13.unspliced",13763,3744,16255,214,"protein_coding"
"LMO4_chr1_87328880_87348923_+_ENSG00000143013.13_ENSG00000143013.13.unspliced",1880,14795,906,12880,"protein_coding"
"LMTK2_chr7_98106862_98209638_+_ENSG00000164715.6_ENST00000297293.6",1235,1585,1929,1414,"protein_coding"
"LNPK_chr2_175923882_176002839_-_ENSG00000144320.14_ENSG00000144320.14.unspliced",614,72503,954,65415,"protein_coding"
"LONP1_chr19_5691834_5720572_-_ENSG00000196365.12_ENSG00000196365.12.unspliced",10777,2940,13626,531,"protein_coding"
"LONRF3_chrX_118974614_119022925_+_ENSG00000175556.18_ENSG00000175556.18.unspliced",1701,28155,2454,16981,"protein_coding"
"LRBA_chr4_150264435_151015727_-_ENSG00000198589.15_ENSG00000198589.15.unspliced",7649,672709,8468,586036,"protein_coding"
"LRIG2_chr1_113073198_113132260_+_ENSG00000198799.12_ENSG00000198799.12.unspliced",1313,49567,816,37112,"protein_coding"
"LRP12_chr8_104489231_104589258_-_ENSG00000147650.12_ENSG00000147650.12.unspliced",1026,90559,1073,81366,"protein_coding"
"LRP5_chr11_68312591_68449275_+_ENSG00000162337.12_ENSG00000162337.12.unspliced",31494,36012,61113,11217,"protein_coding"
"LRP8_chr1_53242364_53328469_-_ENSG00000157193.18_ENSG00000157193.18.unspliced",9779,24603,32047,11273,"protein_coding"
"LRPAP1_chr4_3503612_3532446_-_ENSG00000163956.13_ENSG00000163956.13.unspliced",9385,6534,16443,1763,"protein_coding"
"LRRC41_chr1_46261196_46303616_-_ENSG00000132128.18_ENSG00000132128.18.unspliced",2674,13179,3808,7181,"protein_coding"
"LRRC47_chr1_3778559_3796498_-_ENSG00000130764.10_ENSG00000130764.10.unspliced",4329,4102,6326,1338,"protein_coding"
"LRRC58_chr3_120324509_120349354_-_ENSG00000163428.4_ENSG00000163428.4.unspliced",1493,18802,685,17039,"protein_coding"
"LRRC59_chr17_50375059_50397523_-_ENSG00000108829.10_ENSG00000108829.10.unspliced",368,11621,1093,5070,"protein_coding"
"LRRC8A_chr9_128882133_128918039_+_ENSG00000136802.12_ENSG00000136802.12.unspliced",7305,6568,13682,2488,"protein_coding"
"LRRC8B_chr1_89524829_89597861_+_ENSG00000197147.15_ENSG00000197147.15.unspliced",667,60073,1834,51192,"protein_coding"
"LRRC8D_chr1_89821014_89936611_+_ENSG00000171492.14_ENSG00000171492.14.unspliced",1640,93696,2073,77852,"protein_coding"
"LSM10_chr1_36391238_36397908_-_ENSG00000181817.6_ENSG00000181817.6.unspliced",576,2742,1940,938,"protein_coding"
"LSM12_chr17_44034328_44067619_-_ENSG00000161654.10_ENSG00000161654.10.unspliced",1630,16658,1411,8694,"protein_coding"
"LSM14A_chr19_34172504_34229288_+_ENSG00000257103.9_ENSG00000257103.9.unspliced",404,43479,256,34154,"protein_coding"
"LSM14B_chr20_62122461_62135374_+_ENSG00000149657.20_ENSG00000149657.20.unspliced",2965,3646,4055,1407,"protein_coding"
"LSM6_chr4_146175703_146200000_+_ENSG00000164167.12_ENSG00000164167.12.unspliced",702,21963,681,18014,"protein_coding"
"LSR_chr19_35248330_35267964_+_ENSG00000105699.17_ENSG00000105699.17.unspliced",4701,1998,8745,390,"protein_coding"
"LSS_chr21_46188141_46228824_-_ENSG00000160285.15_ENSG00000160285.15.unspliced",8520,13762,20024,6201,"protein_coding"
"LTB4R_chr14_24311450_24318036_+_ENSG00000213903.9_ENSG00000213903.9.unspliced",1342,1967,2731,215,"protein_coding"
"LTBP4_chr19_40592883_40629818_+_ENSG00000090006.18_ENSG00000090006.18.unspliced",11975,4239,13785,2531,"protein_coding"
"LTBR_chr12_6375045_6391571_+_ENSG00000111321.11_ENSG00000111321.11.unspliced",2317,2208,6194,1916,"protein_coding"
"LUC7L2_chr7_139340359_139423457_+_ENSG00000146963.18_ENSG00000146963.18.unspliced",2921,64125,1310,49929,"protein_coding"
"LUC7L_chr16_188969_229463_-_ENSG00000007392.17_ENSG00000007392.17.unspliced",1748,22807,2893,11658,"protein_coding"
"LYAR_chr4_4267701_4290154_-_ENSG00000145220.14_ENSG00000145220.14.unspliced",809,13707,1356,9397,"protein_coding"
"LYN_chr8_55879835_56014169_+_ENSG00000254087.8_ENSG00000254087.8.unspliced",2427,88442,4572,63557,"protein_coding"
"LYPLA1_chr8_54046367_54102017_-_ENSG00000120992.18_ENSG00000120992.18.unspliced",1508,42070,1073,33276,"protein_coding"
"LYRM4_chr6_5103629_5260950_-_ENSG00000214113.11_ENSG00000214113.11.unspliced",1717,96807,9897,71182,"protein_coding"
"LZTS2_chr10_100996618_101007836_+_ENSG00000107816.17_ENSG00000107816.17.unspliced",5090,1627,7466,845,"protein_coding"
"MACF1_chr1_39081316_39487177_+_ENSG00000127603.32_ENSG00000127603.32.unspliced",8191,286994,12426,204970,"protein_coding"
"MACO1_chr1_25430858_25500209_+_ENSG00000204178.11_ENSG00000204178.11.unspliced",990,51733,2742,40063,"protein_coding"
"MACROH2A1_chr5_135334381_135399914_-_ENSG00000113648.17_ENSG00000113648.17.unspliced",2173,32880,8874,18911,"protein_coding"
"MAD2L1BP_chr6_43629540_43640941_+_ENSG00000124688.14_ENSG00000124688.14.unspliced",847,4865,790,2074,"protein_coding"
"MADD_chr11_47269161_47330031_+_ENSG00000110514.20_ENSG00000110514.20.unspliced",3476,34577,7332,18937,"protein_coding"
"MAFG_chr17_81918270_81927735_-_ENSG00000197063.11_ENSG00000197063.11.unspliced",5279,2433,6571,724,"protein_coding"
"MAML1_chr5_179732822_179777283_+_ENSG00000161021.13_ENSG00000161021.13.unspliced",897,19030,3573,12710,"protein_coding"
"MAN1A1_chr6_119177205_119349761_-_ENSG00000111885.7_ENSG00000111885.7.unspliced",2011,149710,2057,127495,"protein_coding"
"MAN1A2_chr1_117367449_117528872_+_ENSG00000198162.12_ENSG00000198162.12.unspliced",1969,138384,2652,127024,"protein_coding"
"MAN2A1_chr5_109689927_109869625_+_ENSG00000112893.10_ENSG00000112893.10.unspliced",1470,165824,2977,147702,"protein_coding"
"MAN2A2_chr15_90902218_90922584_+_ENSG00000196547.15_ENSG00000196547.15.unspliced",5783,3726,10092,578,"protein_coding"
"MANBAL_chr20_37289649_37317260_+_ENSG00000101363.13_ENSG00000101363.13.unspliced",2390,15693,6206,9637,"protein_coding"
"MAP1B_chr5_72107234_72209565_+_ENSG00000131711.15_ENSG00000131711.15.unspliced",1461,68312,2220,50528,"protein_coding"
"MAP1LC3B_chr16_87383953_87404779_+_ENSG00000140941.14_ENSG00000140941.14.unspliced",2097,9274,2276,6700,"protein_coding"
"MAP1S_chr19_17719242_17734513_+_ENSG00000130479.11_ENSG00000130479.11.unspliced",5031,2761,7632,1225,"protein_coding"
"MAP2K2_chr19_4090321_4124122_-_ENSG00000126934.15_ENSG00000126934.15.unspliced",8898,3334,14482,576,"protein_coding"
"MAP3K11_chr11_65597756_65615382_-_ENSG00000173327.8_ENSG00000173327.8.unspliced",4076,2154,8854,1106,"protein_coding"
"MAP3K14-AS1_chr17_45247905_45269836_+_ENSG00000267278.7_ENSG00000267278.7.unspliced",3613,5850,8319,1485,"lncRNA"
"MAP3K14_chr17_45263119_45317029_-_ENSG00000006062.18_ENSG00000006062.18.unspliced",3119,14201,11071,6534,"protein_coding"
"MAP3K20_chr2_173075435_173268015_+_ENSG00000091436.17_ENSG00000091436.17.unspliced",1181,151847,2529,126832,"protein_coding"
"MAP3K4_chr6_160991727_161117385_+_ENSG00000085511.20_ENSG00000085511.20.unspliced",2841,107952,4328,88501,"protein_coding"
"MAP3K7_chr6_90513573_90587086_-_ENSG00000135341.19_ENSG00000135341.19.unspliced",910,69214,244,63243,"protein_coding"
"MAP4K3_chr2_39249266_39437301_-_ENSG00000011566.15_ENSG00000011566.15.unspliced",1940,168294,1636,145535,"protein_coding"
"MAP4K4_chr2_101696850_101894690_+_ENSG00000071054.17_ENSG00000071054.17.unspliced",2099,165378,5675,127305,"protein_coding"
"MAP7D1_chr1_36155579_36180849_+_ENSG00000116871.16_ENSG00000116871.16.unspliced",4963,5989,8567,2474,"protein_coding"
"MAPK14_chr6_36027752_36122511_+_ENSG00000112062.13_ENSG00000112062.13.unspliced",2057,70885,4001,53845,"protein_coding"
"MAPK1IP1L_chr14_55051647_55070194_+_ENSG00000168175.16_ENSG00000168175.16.unspliced",593,13879,539,12323,"protein_coding"
"MAPK1_chr22_21759657_21867680_-_ENSG00000100030.15_ENSG00000100030.15.unspliced",2300,77634,1696,51231,"protein_coding"
"MAPK8IP3_chr16_1706166_1770351_+_ENSG00000138834.15_ENSG00000138834.15.unspliced",15787,7975,22186,3215,"protein_coding"
"MAPK8_chr10_48306639_48439360_+_ENSG00000107643.17_ENSG00000107643.17.unspliced",1298,107128,1245,92783,"protein_coding"
"MAPK9_chr5_180233143_180292099_-_ENSG00000050748.18_ENSG00000050748.18.unspliced",2407,39530,6772,29788,"protein_coding"
"MAPKAPK2_chr1_206684905_206734281_+_ENSG00000162889.11_ENSG00000162889.11.unspliced",3682,23913,8890,13546,"protein_coding"
"MAPKAPK3_chr3_50611520_50649291_+_ENSG00000114738.11_ENSG00000114738.11.unspliced",4942,6424,17587,1036,"protein_coding"
"MAPKAPK5_chr12_111842013_111902222_+_ENSG00000089022.15_ENSG00000089022.15.unspliced",819,43305,2704,27861,"protein_coding"
"MAPRE1_chr20_32819954_32850405_+_ENSG00000101367.9_ENSG00000101367.9.unspliced",1269,22609,1162,12692,"protein_coding"
"MAPRE3_chr2_26970637_27027219_+_ENSG00000084764.12_ENSG00000084764.12.unspliced",865,28049,4409,17246,"protein_coding"
"MARCHF3_chr5_126867714_127030558_-_ENSG00000173926.6_ENSG00000173926.6.unspliced",1575,112763,2668,84440,"protein_coding"
"MARCHF6_chr5_10353695_10440388_+_ENSG00000145495.17_ENSG00000145495.17.unspliced",2060,73596,1826,60451,"protein_coding"
"MARCHF7_chr2_159712457_159771027_+_ENSG00000136536.15_ENSG00000136536.15.unspliced",969,48674,2067,42288,"protein_coding"
"MARS1_chr12_57475445_57517569_+_ENSG00000166986.15_ENSG00000166986.15.unspliced",5897,15085,5217,7400,"protein_coding"
"MARVELD1_chr10_97713173_97718150_+_ENSG00000155254.13_ENSG00000155254.13.unspliced",1693,1023,2603,542,"protein_coding"
"MAT2A_chr2_85539168_85545281_+_ENSG00000168906.13_ENSG00000168906.13.unspliced",779,3834,956,3602,"protein_coding"
"MATK_chr19_3777970_3802129_-_ENSG00000007264.15_ENSG00000007264.15.unspliced",5203,3350,7420,1156,"protein_coding"
"MATR3_chr5_139293674_139331677_+_ENSG00000015479.20_ENSG00000015479.20.unspliced",556,31397,1046,24593,"protein_coding"
"MAU2_chr19_19320829_19358754_+_ENSG00000129933.21_ENSG00000129933.21.unspliced",5637,6854,12489,1738,"protein_coding"
"MBD1_chr18_50266882_50281774_-_ENSG00000141644.19_ENSG00000141644.19.unspliced",2982,5856,3935,4320,"protein_coding"
"MBD3_chr19_1573596_1592865_-_ENSG00000071655.18_ENSG00000071655.18.unspliced",7203,3286,10488,673,"protein_coding"
"MBOAT2_chr2_8852690_9003709_-_ENSG00000143797.12_ENSG00000143797.12.unspliced",1819,113017,3203,93002,"protein_coding"
"MBOAT7_chr19_54173412_54189882_-_ENSG00000125505.17_ENSG00000125505.17.unspliced",2727,2034,4737,1559,"protein_coding"
"MBTD1_chr17_51177425_51260163_-_ENSG00000011258.16_ENSG00000011258.16.unspliced",683,57414,636,49555,"protein_coding"
"MBTPS1_chr16_84053761_84116942_-_ENSG00000140943.18_ENSG00000140943.18.unspliced",2360,42872,6003,27938,"protein_coding"
"MCAM_chr11_119308529_119321521_-_ENSG00000076706.17_ENSG00000076706.17.unspliced",5224,1265,7557,831,"protein_coding"
"MCAT_chr22_43132209_43143398_-_ENSG00000100294.13_ENSG00000100294.13.unspliced",1004,3311,3486,506,"protein_coding"
"MCEE_chr2_71109684_71130239_-_ENSG00000124370.11_ENSG00000124370.11.unspliced",1299,14808,1333,11314,"protein_coding"
"MCL1_chr1_150560895_150579738_-_ENSG00000143384.14_ENSG00000143384.14.unspliced",910,7459,1165,5925,"protein_coding"
"MCM10_chr10_13161558_13211110_+_ENSG00000065328.17_ENSG00000065328.17.unspliced",242,30339,477,19084,"protein_coding"
"MCM2_chr3_127598223_127622436_+_ENSG00000073111.15_ENSG00000073111.15.unspliced",3709,10037,6111,4849,"protein_coding"
"MCM3AP-AS1_chr21_46228394_46284359_+_ENSG00000215424.11_ENSG00000215424.11.unspliced",3764,10580,9196,7081,"lncRNA"
"MCM3AP_chr21_46235133_46286297_-_ENSG00000160294.11_ENSG00000160294.11.unspliced",3067,31948,8536,16412,"protein_coding"
"MCM3_chr6_52264014_52284881_-_ENSG00000112118.20_ENSG00000112118.20.unspliced",374,15147,1118,11121,"protein_coding"
"MCM4_chr8_47960185_47978160_+_ENSG00000104738.19_ENSG00000104738.19.unspliced",1228,9339,1707,8598,"protein_coding"
"MCM5_chr22_35400134_35425431_+_ENSG00000100297.16_ENSG00000100297.16.unspliced",3150,6705,9814,1936,"protein_coding"
"MCM7_chr7_100092233_100101940_-_ENSG00000166508.19_ENSG00000166508.19.unspliced",1611,2711,3038,1376,"protein_coding"
"MCRS1_chr12_49556544_49568145_-_ENSG00000187778.14_ENSG00000187778.14.unspliced",2045,2160,6055,259,"protein_coding"
"MDC1_chr6_30699807_30717447_-_ENSG00000137337.16_ENSG00000137337.16.unspliced",707,5435,1795,3222,"protein_coding"
"MDH2_chr7_76048051_76067508_+_ENSG00000146701.12_ENSG00000146701.12.unspliced",1651,6053,4823,2767,"protein_coding"
"MDM2_chr12_68808177_68845544_+_ENSG00000135679.27_ENSG00000135679.27.unspliced",1130,30540,822,23737,"protein_coding"
"MDM4_chr1_204516379_204558120_+_ENSG00000198625.14_ENSG00000198625.14.unspliced",1819,29565,694,21554,"protein_coding"
"MDN1_chr6_89642498_89819794_-_ENSG00000112159.13_ENSG00000112159.13.unspliced",1812,146413,3227,104396,"protein_coding"
"MDN1_chr6_89642498_89819794_-_ENSG00000112159.13_ENST00000369393.8",274,2446,2970,1087,"protein_coding"
"MEAF6_chr1_37489993_37514766_-_ENSG00000163875.16_ENSG00000163875.16.unspliced",1181,16724,1250,10584,"protein_coding"
"MECR_chr1_29192657_29230942_-_ENSG00000116353.16_ENSG00000116353.16.unspliced",1057,10733,3235,6538,"protein_coding"
"MED10_chr5_6371874_6378571_-_ENSG00000133398.4_ENSG00000133398.4.unspliced",406,3898,1461,3080,"protein_coding"
"MED13L_chr12_115957905_116277693_-_ENSG00000123066.9_ENSG00000123066.9.unspliced",2689,290622,473,245204,"protein_coding"
"MED13_chr17_61942605_62065278_-_ENSG00000108510.10_ENSG00000108510.10.unspliced",735,101423,874,83572,"protein_coding"
"MED1_chr17_39404285_39451272_-_ENSG00000125686.12_ENSG00000125686.12.unspliced",241,28467,850,14602,"protein_coding"
"MED25_chr19_49818282_49840383_+_ENSG00000104973.19_ENSG00000104973.19.unspliced",5658,2785,8985,874,"protein_coding"
"MED28_chr4_17614641_17634105_+_ENSG00000118579.13_ENSG00000118579.13.unspliced",739,12925,687,7270,"protein_coding"
"MED4_chr13_48053323_48095131_-_ENSG00000136146.15_ENSG00000136146.15.unspliced",625,27533,929,22065,"protein_coding"
"MED9_chr17_17476994_17493221_+_ENSG00000141026.6_ENSG00000141026.6.unspliced",1904,7207,2623,4474,"protein_coding"
"MEF2D_chr1_156463727_156500779_-_ENSG00000116604.19_ENSG00000116604.19.unspliced",4306,8538,16134,700,"protein_coding"
"MEIOB_chr16_1833986_1884294_-_ENSG00000162039.19_ENSG00000162039.19.unspliced",1578,32064,2215,20636,"protein_coding"
"MEIS2_chr15_36889204_37101299_-_ENSG00000134138.22_ENSG00000134138.22.unspliced",2348,172115,999,146593,"protein_coding"
"METAP1_chr4_98995659_99062809_+_ENSG00000164024.12_ENSG00000164024.12.unspliced",1077,58691,1266,47932,"protein_coding"
"METRNL_chr17_83079609_83095122_+_ENSG00000176845.13_ENSG00000176845.13.unspliced",9115,1952,11843,545,"protein_coding"
"METTL13_chr1_171781660_171814023_+_ENSG00000010165.20_ENSG00000010165.20.unspliced",724,23707,949,15124,"protein_coding"
"METTL1_chr12_57768471_57772119_-_ENSG00000037897.17_ENSG00000037897.17.unspliced",228,1690,395,745,"protein_coding"
"METTL22_chr16_8621683_8649654_+_ENSG00000067365.15_ENSG00000067365.15.unspliced",1719,11235,4459,4469,"protein_coding"
"METTL25B_chr1_156728442_156736960_+_ENSG00000143303.12_ENSG00000143303.12.unspliced",1522,3525,1276,1643,"protein_coding"
"METTL2B_chr7_128476729_128506602_+_ENSG00000165055.16_ENSG00000165055.16.unspliced",754,16109,1124,9839,"protein_coding"
"METTL9_chr16_21597218_21657471_+_ENSG00000197006.15_ENSG00000197006.15.unspliced",2575,46512,2019,33316,"protein_coding"
"MFGE8_chr15_88898683_88913468_-_ENSG00000140545.16_ENSG00000140545.16.unspliced",4194,3791,7121,467,"protein_coding"
"MFN2_chr1_11980181_12015211_+_ENSG00000116688.18_ENSG00000116688.18.unspliced",3535,12037,8574,4877,"protein_coding"
"MFSD12_chr19_3538261_3574290_-_ENSG00000161091.15_ENSG00000161091.15.unspliced",10493,3829,14954,289,"protein_coding"
"MFSD14B_chr9_94374569_94461042_+_ENSG00000148110.17_ENSG00000148110.17.unspliced",725,72885,940,55251,"protein_coding"
"MFSD14CP_chr9_96885846_97013790_-_ENSG00000290770.2_ENSG00000290770.2.unspliced",3864,84913,10137,59809,"lncRNA"
"MFSD2B_chr2_24010081_24063321_+_ENSG00000205639.12_ENSG00000205639.12.unspliced",4779,20415,9681,13247,"protein_coding"
"MFSD4B_chr6_111259327_111445354_+_ENSG00000173214.7_ENST00000671876.2",287,11217,630,7242,"protein_coding"
"MGC4859_chr7_10409684_10779990_-_ENSG00000283117.2_ENSG00000283117.2.unspliced",3726,323861,9126,287196,"lncRNA"
"MGME1_chr20_17969018_17991122_+_ENSG00000125871.14_ENSG00000125871.14.unspliced",261,14718,269,10305,"protein_coding"
"MIA3_chr1_222618097_222668007_+_ENSG00000154305.18_ENSG00000154305.18.unspliced",1518,37698,867,33783,"protein_coding"
"MIDEAS_chr14_73715122_73790285_-_ENSG00000156030.14_ENSG00000156030.14.unspliced",9419,23322,22807,10123,"protein_coding"
"MIEF1_chr22_39499432_39518132_+_ENSG00000100335.15_ENSG00000100335.15.unspliced",1230,9700,2099,3964,"protein_coding"
"MIER1_chr1_66924895_66988619_+_ENSG00000198160.15_ENSG00000198160.15.unspliced",1312,59197,823,53442,"protein_coding"
"MIER2_chr19_305573_344815_-_ENSG00000105556.12_ENSG00000105556.12.unspliced",8869,19249,16631,9929,"protein_coding"
"MIGA2_chr9_129036621_129072082_+_ENSG00000148343.19_ENSG00000148343.19.unspliced",5089,10584,14184,1687,"protein_coding"
"MIIP_chr1_12019466_12032045_+_ENSG00000116691.11_ENSG00000116691.11.unspliced",3426,3503,5212,1457,"protein_coding"
"MINDY3_chr10_15778170_15860507_-_ENSG00000148481.14_ENSG00000148481.14.unspliced",710,75362,252,69174,"protein_coding"
"MINDY4_chr7_30771417_30892387_+_ENSG00000106125.14_ENSG00000106125.14.unspliced",6438,52225,29375,28548,"protein_coding"
"MINPP1_chr10_87504875_87553461_+_ENSG00000107789.16_ENSG00000107789.16.unspliced",693,42035,1106,37515,"protein_coding"
"MIR3667HG_chr22_49414523_49658432_-_ENSG00000188511.15_ENSG00000188511.15.unspliced",35612,78231,81674,53348,"lncRNA"
"MIRLET7A1HG_chr9_94166258_94200905_+_ENSG00000269929.7_ENSG00000269929.7.unspliced",1051,28333,1296,22329,"lncRNA"
"MIS18A_chr21_32268228_32279049_-_ENSG00000159055.4_ENSG00000159055.4.unspliced",484,8718,1072,7313,"protein_coding"
"MIS18BP1_chr14_45203190_45253540_-_ENSG00000129534.14_ENSG00000129534.14.unspliced",501,38653,657,32689,"protein_coding"
"MKI67_chr10_128096659_128126423_-_ENSG00000148773.14_ENSG00000148773.14.unspliced",632,16693,1669,13219,"protein_coding"
"MKRN1_chr7_140453033_140479536_-_ENSG00000133606.11_ENSG00000133606.11.unspliced",890,16378,335,11843,"protein_coding"
"MKRN2_chr3_12557057_12586208_+_ENSG00000075975.17_ENSG00000075975.17.unspliced",1345,19494,3347,11732,"protein_coding"
"MLEC_chr12_120687149_120704282_+_ENSG00000110917.9_ENSG00000110917.9.unspliced",790,7867,855,4168,"protein_coding"
"MLLT10_chr10_21524646_21743630_+_ENSG00000078403.17_ENSG00000078403.17.unspliced",4978,189869,4652,147110,"protein_coding"
"MLLT1_chr19_6210381_6279975_-_ENSG00000130382.9_ENSG00000130382.9.unspliced",18717,26142,34634,11372,"protein_coding"
