"seqName","NEAT1chk1_tuc0.01","NEAT1chk1116_tuc0.01","NEAT1chk22_tuc0.01","NEAT1chk910_tuc0.01","gene_type"
"LRP8_chr1_53242364_53328469_-_ENSG00000157193.18_ENSG00000157193.18.unspliced",7735,7367,22333,6062,"protein_coding"
"LRRC58_chr3_120324509_120349354_-_ENSG00000163428.4_ENSG00000163428.4.unspliced",946,16032,685,13293,"protein_coding"
"LRRC8A_chr9_128882133_128918039_+_ENSG00000136802.12_ENSG00000136802.12.unspliced",5354,2768,8107,2020,"protein_coding"
"LSS_chr21_46188141_46228824_-_ENSG00000160285.15_ENSG00000160285.15.unspliced",6974,6696,18689,5432,"protein_coding"
"LUC7L_chr16_188969_229463_-_ENSG00000007392.17_ENSG00000007392.17.unspliced",1079,10044,595,7776,"protein_coding"
"LYN_chr8_55879835_56014169_+_ENSG00000254087.8_ENSG00000254087.8.unspliced",1200,47767,1385,39475,"protein_coding"
"LYRM4_chr6_5103629_5260950_-_ENSG00000214113.11_ENSG00000214113.11.unspliced",276,58857,2925,44468,"protein_coding"
"MACROH2A1_chr5_135334381_135399914_-_ENSG00000113648.17_ENSG00000113648.17.unspliced",1954,13256,1803,9624,"protein_coding"
"MADD_chr11_47269161_47330031_+_ENSG00000110514.20_ENSG00000110514.20.unspliced",1369,13287,3197,10318,"protein_coding"
"MAML1_chr5_179732822_179777283_+_ENSG00000161021.13_ENSG00000161021.13.unspliced",897,6962,856,7551,"protein_coding"
"MANBAL_chr20_37289649_37317260_+_ENSG00000101363.13_ENSG00000101363.13.unspliced",1870,9152,2915,6907,"protein_coding"
"MAP1S_chr19_17719242_17734513_+_ENSG00000130479.11_ENSG00000130479.11.unspliced",4253,1696,4616,1179,"protein_coding"
"MAP3K14_chr17_45263119_45317029_-_ENSG00000006062.18_ENSG00000006062.18.unspliced",1840,5470,6820,3328,"protein_coding"
"MAP3K20_chr2_173075435_173268015_+_ENSG00000091436.17_ENSG00000091436.17.unspliced",941,108049,304,97663,"protein_coding"
"MAP3K4_chr6_160991727_161117385_+_ENSG00000085511.20_ENSG00000085511.20.unspliced",1713,87604,1614,81908,"protein_coding"
"MAP4K3_chr2_39249266_39437301_-_ENSG00000011566.15_ENSG00000011566.15.unspliced",985,145637,261,133023,"protein_coding"
"MAP7D1_chr1_36155579_36180849_+_ENSG00000116871.16_ENSG00000116871.16.unspliced",4048,2099,5182,890,"protein_coding"
"MAPK14_chr6_36027752_36122511_+_ENSG00000112062.13_ENSG00000112062.13.unspliced",1062,50220,1873,44066,"protein_coding"
"MAPK1_chr22_21759657_21867680_-_ENSG00000100030.15_ENSG00000100030.15.unspliced",892,47249,970,38591,"protein_coding"
"MAPK9_chr5_180233143_180292099_-_ENSG00000050748.18_ENSG00000050748.18.unspliced",1493,22982,2476,22988,"protein_coding"
"MAPKAPK2_chr1_206684905_206734281_+_ENSG00000162889.11_ENSG00000162889.11.unspliced",2203,11301,3334,5218,"protein_coding"
"MARCHF3_chr5_126867714_127030558_-_ENSG00000173926.6_ENSG00000173926.6.unspliced",345,66747,406,58940,"protein_coding"
"MARCHF6_chr5_10353695_10440388_+_ENSG00000145495.17_ENSG00000145495.17.unspliced",1242,57942,422,51066,"protein_coding"
"MARCHF7_chr2_159712457_159771027_+_ENSG00000136536.15_ENSG00000136536.15.unspliced",740,39640,1401,39189,"protein_coding"
"MBD1_chr18_50266882_50281774_-_ENSG00000141644.19_ENSG00000141644.19.unspliced",2701,3369,1850,2408,"protein_coding"
"MBOAT2_chr2_8852690_9003709_-_ENSG00000143797.12_ENSG00000143797.12.unspliced",1512,83743,837,75563,"protein_coding"
"MBTPS1_chr16_84053761_84116942_-_ENSG00000140943.18_ENSG00000140943.18.unspliced",673,28751,1845,21979,"protein_coding"
"MCL1_chr1_150560895_150579738_-_ENSG00000143384.14_ENSG00000143384.14.unspliced",681,1001,741,2702,"protein_coding"
"MCM10_chr10_13161558_13211110_+_ENSG00000065328.17_ENSG00000065328.17.unspliced",242,15700,242,11732,"protein_coding"
"MCM2_chr3_127598223_127622436_+_ENSG00000073111.15_ENSG00000073111.15.unspliced",2839,3168,3428,2558,"protein_coding"
"MCM3AP-AS1_chr21_46228394_46284359_+_ENSG00000215424.11_ENSG00000215424.11.unspliced",3085,2963,4406,3240,"lncRNA"
"MCM3AP_chr21_46235133_46286297_-_ENSG00000160294.11_ENSG00000160294.11.unspliced",2801,9751,5448,7708,"protein_coding"
"MCM4_chr8_47960185_47978160_+_ENSG00000104738.19_ENSG00000104738.19.unspliced",698,3605,1316,4816,"protein_coding"
"MDN1_chr6_89642498_89819794_-_ENSG00000112159.13_ENSG00000112159.13.unspliced",916,93645,1830,74508,"protein_coding"
"MEAF6_chr1_37489993_37514766_-_ENSG00000163875.16_ENSG00000163875.16.unspliced",948,9929,269,7352,"protein_coding"
"MECR_chr1_29192657_29230942_-_ENSG00000116353.16_ENSG00000116353.16.unspliced",588,3608,571,1037,"protein_coding"
"MED10_chr5_6371874_6378571_-_ENSG00000133398.4_ENSG00000133398.4.unspliced",406,1546,449,1986,"protein_coding"
"METAP1_chr4_98995659_99062809_+_ENSG00000164024.12_ENSG00000164024.12.unspliced",828,50735,549,40196,"protein_coding"
"MFN2_chr1_11980181_12015211_+_ENSG00000116688.18_ENSG00000116688.18.unspliced",2474,2657,3592,2325,"protein_coding"
"MFSD14CP_chr9_96885846_97013790_-_ENSG00000290770.2_ENSG00000290770.2.unspliced",2873,57781,6651,46370,"lncRNA"
"MFSD2B_chr2_24010081_24063321_+_ENSG00000205639.12_ENSG00000205639.12.unspliced",3723,5563,7030,6442,"protein_coding"
"MGC4859_chr7_10409684_10779990_-_ENSG00000283117.2_ENSG00000283117.2.unspliced",1289,268738,3072,261236,"lncRNA"
"MIDEAS_chr14_73715122_73790285_-_ENSG00000156030.14_ENSG00000156030.14.unspliced",7703,7002,13020,5260,"protein_coding"
"MIER2_chr19_305573_344815_-_ENSG00000105556.12_ENSG00000105556.12.unspliced",4434,7853,13114,4516,"protein_coding"
"MIGA2_chr9_129036621_129072082_+_ENSG00000148343.19_ENSG00000148343.19.unspliced",4395,1887,10518,715,"protein_coding"
"MIR3667HG_chr22_49414523_49658432_-_ENSG00000188511.15_ENSG00000188511.15.unspliced",25732,28364,57159,27217,"lncRNA"
"MKRN2_chr3_12557057_12586208_+_ENSG00000075975.17_ENSG00000075975.17.unspliced",731,10984,1791,5774,"protein_coding"
"MLLT10_chr10_21524646_21743630_+_ENSG00000078403.17_ENSG00000078403.17.unspliced",2482,159951,730,128907,"protein_coding"
"MLLT1_chr19_6210381_6279975_-_ENSG00000130382.9_ENSG00000130382.9.unspliced",15342,13478,29339,6899,"protein_coding"
"MMS19_chr10_97458324_97498794_-_ENSG00000155229.21_ENSG00000155229.21.unspliced",1255,14737,320,9988,"protein_coding"
"MOCOS_chr18_36187497_36272157_+_ENSG00000075643.6_ENSG00000075643.6.unspliced",1313,36507,1020,30868,"protein_coding"
"MORC2_chr22_30925130_30968774_-_ENSG00000133422.14_ENSG00000133422.14.unspliced",1216,12394,1432,11291,"protein_coding"
"MOV10_chr1_112673141_112700756_+_ENSG00000155363.19_ENSG00000155363.19.unspliced",2171,6652,1347,4623,"protein_coding"
"MRPS25_chr3_15009611_15065339_-_ENSG00000131368.9_ENSG00000131368.9.unspliced",657,8948,921,7085,"protein_coding"
"MRPS28_chr8_79918717_80030289_-_ENSG00000147586.10_ENSG00000147586.10.unspliced",474,87723,792,78793,"protein_coding"
"MRPS33_chr7_141002610_141015228_-_ENSG00000090263.16_ENSG00000090263.16.unspliced",363,5170,336,3991,"protein_coding"
"MSH5-SAPCD1_chr6_31740020_31764851_+_ENSG00000255152.8_ENSG00000255152.8.unspliced",424,3360,785,1887,"protein_coding"
"MTA1_chr14_105419820_105470729_+_ENSG00000182979.18_ENSG00000182979.18.unspliced",21816,1727,27638,1672,"protein_coding"
"MTCH1_chr6_36965807_36986298_-_ENSG00000137409.21_ENSG00000137409.21.unspliced",2731,1200,3918,273,"protein_coding"
"MTCL2_chr20_36777447_36863538_-_ENSG00000149639.15_ENSG00000149639.15.unspliced",5634,4449,9092,4559,"protein_coding"
"MTG2_chr20_62183028_62203568_+_ENSG00000101181.18_ENSG00000101181.18.unspliced",1634,4426,2863,3143,"protein_coding"
"MTHFD1L_chr6_150865679_151101887_+_ENSG00000120254.16_ENSG00000120254.16.unspliced",1560,80863,620,70713,"protein_coding"
"MTHFSD_chr16_86530178_86555235_-_ENSG00000103248.19_ENSG00000103248.19.unspliced",2101,2929,3668,2241,"protein_coding"
"MTMR14_chr3_9649433_9702393_+_ENSG00000163719.20_ENSG00000163719.20.unspliced",1440,2397,1355,1199,"protein_coding"
"MTRFR_chr12_123233385_123258079_+_ENSG00000130921.9_ENSG00000130921.9.unspliced",881,4969,1430,3935,"protein_coding"
"MTR_chr1_236795260_236921278_+_ENSG00000116984.15_ENSG00000116984.15.unspliced",392,66447,720,59496,"protein_coding"
"MTSS2_chr16_70661204_70686053_-_ENSG00000132613.16_ENSG00000132613.16.unspliced",7474,5725,10647,4136,"protein_coding"
"MUC20-OT1_chr3_195635709_195739964_+_ENSG00000242086.9_ENSG00000242086.9.unspliced",3416,14654,5977,10829,"lncRNA"
"MVD_chr16_88651935_88663161_-_ENSG00000167508.12_ENSG00000167508.12.unspliced",5204,1543,5714,1098,"protein_coding"
"MYBL2_chr20_43667019_43716495_+_ENSG00000101057.16_ENSG00000101057.16.unspliced",3190,6963,5190,5951,"protein_coding"
"MYO18A_chr17_29071122_29180398_-_ENSG00000196535.20_ENSG00000196535.20.unspliced",14742,6675,29129,3760,"protein_coding"
"MYSM1_chr1_58643440_58700090_-_ENSG00000162601.12_ENSG00000162601.12.unspliced",322,38862,462,36808,"protein_coding"
"MZT2A_chr2_131464900_131492743_-_ENSG00000173272.16_ENSG00000173272.16.unspliced",1759,1746,3589,1248,"protein_coding"
"NADK_chr1_1751232_1780457_-_ENSG00000008130.15_ENSG00000008130.15.unspliced",5082,3353,7527,1994,"protein_coding"
"NAF1_chr4_163110073_163166890_-_ENSG00000145414.9_ENSG00000145414.9.unspliced",974,45876,1606,45641,"protein_coding"
"NARF_chr17_82458180_82490537_+_ENSG00000141562.19_ENSG00000141562.19.unspliced",3568,1644,5678,964,"protein_coding"
"NAXD_chr13_110615545_110639996_+_ENSG00000213995.12_ENSG00000213995.12.unspliced",3290,6855,7317,4896,"protein_coding"
"NBL1_chr1_19596979_19658456_+_ENSG00000158747.15_ENSG00000158747.15.unspliced",4195,11164,7976,11567,"protein_coding"
"NCAPD3_chr11_134150113_134225504_-_ENSG00000151503.14_ENSG00000151503.14.unspliced",3285,35413,1740,32024,"protein_coding"
"NCAPG2_chr7_158631169_158704804_-_ENSG00000146918.20_ENSG00000146918.20.unspliced",1785,41718,1786,36740,"protein_coding"
"NCL_chr2_231453531_231483641_-_ENSG00000115053.17_ENSG00000115053.17.unspliced",2428,6744,1062,6358,"protein_coding"
"NDC1_chr1_53765478_53838463_-_ENSG00000058804.12_ENSG00000058804.12.unspliced",1029,39080,831,37301,"protein_coding"
"NDST1_chr5_150485818_150558211_+_ENSG00000070614.15_ENSG00000070614.15.unspliced",7227,3628,18075,951,"protein_coding"
"NDUFS6_chr5_1801407_1816048_+_ENSG00000145494.12_ENSG00000145494.12.unspliced",850,4723,807,3870,"protein_coding"
"NEAT1_chr11_65422278_65445540_+_ENSG00000245532.12_ENST00000501122.3.monoexonic.unspliced",1568,13782,2515,10622,"lncRNA"
"NELFCD_chr20_58981208_58995133_+_ENSG00000101158.15_ENSG00000101158.15.unspliced",838,1567,1578,1429,"protein_coding"
"NETO2_chr16_47077703_47143945_-_ENSG00000171208.10_ENSG00000171208.10.unspliced",687,42489,656,39151,"protein_coding"
"NEU3_chr11_74988279_75018893_+_ENSG00000162139.10_ENSG00000162139.10.unspliced",259,10748,580,9708,"protein_coding"
"NFATC3_chr16_68084751_68229259_+_ENSG00000072736.19_ENSG00000072736.19.unspliced",2631,77935,738,63111,"protein_coding"
"NFIC_chr19_3314403_3469217_+_ENSG00000141905.19_ENSG00000141905.19.unspliced",25203,1952,29211,902,"protein_coding"
"NFKBIB_chr19_38899700_38908893_+_ENSG00000104825.17_ENSG00000104825.17.unspliced",1933,1148,1049,864,"protein_coding"
"NIBAN1_chr1_184790724_184974508_-_ENSG00000135842.17_ENSG00000135842.17.unspliced",428,85770,1447,76956,"protein_coding"
"NISCH_chr3_52455118_52493068_+_ENSG00000010322.16_ENSG00000010322.16.unspliced",6123,2836,10357,1911,"protein_coding"
"NNT_chr5_43602692_43707405_+_ENSG00000112992.18_ENSG00000112992.18.unspliced",2466,80497,2052,74023,"protein_coding"
"NOB1_chr16_69741871_69754926_-_ENSG00000141101.13_ENSG00000141101.13.unspliced",417,2283,523,2350,"protein_coding"
"NOL4L_chr20_32443059_32585333_-_ENSG00000197183.15_ENSG00000197183.15.unspliced",22860,10594,46159,5971,"protein_coding"
"NOL9_chr1_6521347_6554513_-_ENSG00000162408.11_ENSG00000162408.11.unspliced",662,6129,397,5042,"protein_coding"
"NOM1_chr7_156949712_156973176_+_ENSG00000146909.8_ENSG00000146909.8.unspliced",1262,4627,1017,3904,"protein_coding"
"NOP14_chr4_2937933_2963406_-_ENSG00000087269.16_ENSG00000087269.16.unspliced",1302,2567,5502,2489,"protein_coding"
"NPLOC4_chr17_81556887_81648465_-_ENSG00000182446.15_ENSG00000182446.15.unspliced",6151,12910,7153,7533,"protein_coding"
"NQO2_chr6_2987987_3019755_+_ENSG00000124588.22_ENSG00000124588.22.unspliced",1999,5141,2451,4267,"protein_coding"
"NR1H2_chr19_50329653_50383388_+_ENSG00000131408.15_ENSG00000131408.15.unspliced",4619,3976,7243,2295,"protein_coding"
"NR2C2_chr3_14947583_15053600_+_ENSG00000177463.16_ENSG00000177463.16.unspliced",1275,47631,269,43076,"protein_coding"
"NRDC_chr1_51789191_51878805_-_ENSG00000078618.23_ENSG00000078618.23.unspliced",978,50985,660,45398,"protein_coding"
"NRF1_chr7_129611720_129757082_+_ENSG00000106459.15_ENSG00000106459.15.unspliced",1900,68617,497,62281,"protein_coding"
"NRIP1_chr21_14961235_15065936_-_ENSG00000180530.11_ENSG00000180530.11.unspliced",1624,76338,214,70734,"protein_coding"
"NSD2_chr4_1871393_1982207_+_ENSG00000109685.19_ENSG00000109685.19.unspliced",4138,20677,6095,16187,"protein_coding"
"NSUN2_chr5_6599239_6633291_-_ENSG00000037474.15_ENSG00000037474.15.unspliced",1441,16560,525,14346,"protein_coding"
"NT5DC3_chr12_103770453_103841234_-_ENSG00000111696.12_ENSG00000111696.12.unspliced",1276,28947,266,24072,"protein_coding"
"NUB1_chr7_151341772_151378449_+_ENSG00000013374.17_ENSG00000013374.17.unspliced",1116,12658,1692,9944,"protein_coding"
"NUDCD3_chr7_44379119_44490658_-_ENSG00000015676.18_ENSG00000015676.18.unspliced",1293,50255,6263,40727,"protein_coding"
"NUMBL_chr19_40665905_40690972_-_ENSG00000105245.9_ENSG00000105245.9.unspliced",1598,3229,3191,1113,"protein_coding"
"NUP188_chr9_128947699_129007096_+_ENSG00000095319.14_ENSG00000095319.14.unspliced",1207,20067,984,12681,"protein_coding"
"NUP210_chr3_13316235_13420322_-_ENSG00000132182.13_ENSG00000132182.13.unspliced",10856,3003,32086,3872,"protein_coding"
"NUP62_chr19_49906825_49929764_-_ENSG00000213024.13_ENSG00000213024.13.unspliced",1437,1147,3522,265,"protein_coding"
"NUP85_chr17_75205659_75235758_+_ENSG00000125450.11_ENSG00000125450.11.unspliced",319,4925,930,2196,"protein_coding"
"NUP98_chr11_3671083_3797792_-_ENSG00000110713.18_ENSG00000110713.18.unspliced",643,66238,805,49696,"protein_coding"
"ODC1_chr2_10439968_10448327_-_ENSG00000115758.14_ENSG00000115758.14.unspliced",659,3433,288,1828,"protein_coding"
"ODF2_chr9_128455186_128501292_+_ENSG00000136811.17_ENSG00000136811.17.unspliced",2057,4537,1183,3792,"protein_coding"
"OGDH_chr7_44606572_44709066_+_ENSG00000105953.16_ENSG00000105953.16.unspliced",2475,32106,5682,21579,"protein_coding"
"OGFOD3_chr17_82389210_82418637_-_ENSG00000181396.13_ENSG00000181396.13.unspliced",6467,1214,6627,2048,"protein_coding"
"OTUD5_chrX_48922024_48958386_-_ENSG00000068308.15_ENSG00000068308.15.unspliced",1696,7005,1497,5780,"protein_coding"
"OTULIN_chr5_14664664_14716529_+_ENSG00000154124.7_ENSG00000154124.7.unspliced",846,25702,1046,20645,"protein_coding"
"OXNAD1_chr3_16265160_16350299_+_ENSG00000154814.14_ENSG00000154814.14.unspliced",688,34873,1269,31609,"protein_coding"
"PANK2_chr20_3888839_3929887_+_ENSG00000125779.24_ENSG00000125779.24.unspliced",1114,18837,855,15318,"protein_coding"
"PARP1_chr1_226360210_226408154_-_ENSG00000143799.14_ENSG00000143799.14.unspliced",459,16216,1562,9134,"protein_coding"
"PAXIP1_chr7_154943687_155003124_-_ENSG00000157212.20_ENSG00000157212.20.unspliced",1229,31577,1166,31901,"protein_coding"
"PCID2_chr13_113177536_113208715_-_ENSG00000126226.22_ENSG00000126226.22.unspliced",1273,14268,853,13058,"protein_coding"
"PCSK7_chr11_117204337_117232525_-_ENSG00000160613.15_ENSG00000160613.15.unspliced",1938,2158,2876,1059,"protein_coding"
"PDCD11_chr10_103396626_103446294_+_ENSG00000148843.15_ENSG00000148843.15.unspliced",1432,13750,2643,9257,"protein_coding"
"PDE8A_chr15_84980440_85139145_+_ENSG00000073417.15_ENSG00000073417.15.unspliced",2622,78271,1601,61464,"protein_coding"
"PDPR2P_chr16_74305126_74368276_-_ENSG00000290890.2_ENSG00000290890.2.unspliced",635,9198,950,6327,"lncRNA"
"PDPR_chr16_70114332_70162537_+_ENSG00000090857.14_ENSG00000090857.14.unspliced",532,6296,335,5797,"protein_coding"
"PDSS1_chr10_26697701_26746798_+_ENSG00000148459.16_ENSG00000148459.16.unspliced",462,12353,554,10496,"protein_coding"
"PEX14_chr1_10472288_10630758_+_ENSG00000142655.13_ENSG00000142655.13.unspliced",1730,50598,7017,35090,"protein_coding"
"PFAS_chr17_8247618_8270491_+_ENSG00000178921.14_ENSG00000178921.14.unspliced",2423,2518,4294,1995,"protein_coding"
"PFKP_chr10_3066333_3137718_+_ENSG00000067057.19_ENSG00000067057.19.unspliced",5862,7337,10584,6828,"protein_coding"
"PGAM5_chr12_132710819_132722734_+_ENSG00000247077.8_ENSG00000247077.8.unspliced",2580,1031,2210,492,"protein_coding"
"PGS1_chr17_78378649_78425114_+_ENSG00000087157.19_ENSG00000087157.19.unspliced",4581,3986,9886,2629,"protein_coding"
"PHF19_chr9_120855651_120894896_-_ENSG00000119403.15_ENSG00000119403.15.unspliced",4166,3926,6095,2643,"protein_coding"
"PHKB_chr16_47461123_47701523_+_ENSG00000102893.18_ENSG00000102893.18.unspliced",939,176534,2796,154675,"protein_coding"
"PHTF2_chr7_77798773_77957503_+_ENSG00000006576.17_ENSG00000006576.17.unspliced",1166,108090,1303,101797,"protein_coding"
"PHYKPL_chr5_178208471_178232802_-_ENSG00000175309.15_ENSG00000175309.15.unspliced",1853,3155,3260,2313,"protein_coding"
"PI4KA_chr22_20707691_20859417_-_ENSG00000241973.11_ENSG00000241973.11.unspliced",4182,25095,11109,15919,"protein_coding"
"PIAS1_chr15_68054309_68198603_+_ENSG00000033800.14_ENSG00000033800.14.unspliced",3036,107172,668,93224,"protein_coding"
"PIGG_chr4_499210_540200_+_ENSG00000174227.16_ENSG00000174227.16.unspliced",4194,5152,9728,4237,"protein_coding"
"PIK3CB_chr3_138652336_138834928_-_ENSG00000051382.10_ENSG00000051382.10.unspliced",1610,108025,313,87783,"protein_coding"
"PINX1_chr8_10764961_10839884_-_ENSG00000254093.9_ENSG00000254093.9.unspliced",473,36420,411,31779,"protein_coding"
"PIP4K2A_chr10_22534854_22714578_-_ENSG00000150867.14_ENSG00000150867.14.unspliced",1615,84713,1566,77128,"protein_coding"
"PIP5K1C_chr19_3630183_3700468_-_ENSG00000186111.11_ENSG00000186111.11.unspliced",24606,1251,37247,654,"protein_coding"
"PISD_chr22_31618491_31662221_-_ENSG00000241878.12_ENSG00000241878.12.unspliced",5569,6193,9472,2719,"protein_coding"
"PITPNA_chr17_1517718_1562792_-_ENSG00000174238.16_ENSG00000174238.16.unspliced",1540,4258,3709,3543,"protein_coding"
"PITRM1_chr10_3137728_3172841_-_ENSG00000107959.17_ENSG00000107959.17.unspliced",1533,7227,2597,7396,"protein_coding"
"PKM_chr15_72199029_72231819_-_ENSG00000067225.21_ENSG00000067225.21.unspliced",1695,2436,1802,2174,"protein_coding"
"PKP4_chr2_158456952_158682879_+_ENSG00000144283.23_ENSG00000144283.23.unspliced",1759,146072,1202,128684,"protein_coding"
"PLCD1_chr3_38007496_38029642_-_ENSG00000187091.14_ENSG00000187091.14.unspliced",6502,3822,3858,1953,"protein_coding"
"PLEC_chr8_143915153_143976734_-_ENSG00000178209.17_ENSG00000178209.17.unspliced",33059,1210,30144,1113,"protein_coding"
"PLEKHM2_chr1_15684320_15734769_+_ENSG00000116786.14_ENSG00000116786.14.unspliced",5311,2173,8293,1353,"protein_coding"
"PLXNB3-AS1_chrX_153735626_153766488_-_ENSG00000232725.2_ENSG00000232725.2.unspliced",7277,9372,10257,7392,"lncRNA"
"PMF1-BGLAP_chr1_156212982_156243332_+_ENSG00000260238.6_ENSG00000260238.6.unspliced",2695,5890,3826,1939,"protein_coding"
"PODXL2_chr3_127629185_127672802_+_ENSG00000114631.11_ENSG00000114631.11.unspliced",3534,10045,6240,6713,"protein_coding"
"POLA1_chrX_24693873_24996986_+_ENSG00000101868.13_ENSG00000101868.13.unspliced",294,209411,504,189684,"protein_coding"
"POLD1_chr19_50384204_50418018_+_ENSG00000062822.16_ENSG00000062822.16.unspliced",5967,2077,7642,1101,"protein_coding"
"POLDIP3_chr22_42583721_42614962_-_ENSG00000100227.19_ENSG00000100227.19.unspliced",1348,4247,479,3553,"protein_coding"
"POLE_chr12_132623753_132687376_-_ENSG00000177084.19_ENSG00000177084.19.unspliced",6738,4179,13025,3925,"protein_coding"
"POLG_chr15_89305198_89334861_-_ENSG00000140521.18_ENSG00000140521.18.unspliced",2567,4185,3743,4904,"protein_coding"
"POLR2A_chr17_7484366_7514616_+_ENSG00000181222.19_ENSG00000181222.19.unspliced",1174,1157,3456,1127,"protein_coding"
"POLR2C_chr16_57462660_57472009_+_ENSG00000102978.13_ENSG00000102978.13.unspliced",407,1835,1287,1712,"protein_coding"
"POLR3E_chr16_22297375_22335101_+_ENSG00000058600.16_ENSG00000058600.16.unspliced",5068,7609,8361,5351,"protein_coding"
"POM121C_chr7_75416786_75486299_-_ENSG00000272391.6_ENSG00000272391.6.unspliced",2872,23667,2003,18215,"protein_coding"
"POM121_chr7_72879349_72951440_+_ENSG00000196313.13_ENSG00000196313.13.unspliced",2757,26519,1684,18316,"protein_coding"
"PPARGC1B_chr5_149730298_149855022_+_ENSG00000155846.17_ENSG00000155846.17.unspliced",5550,12986,9698,10100,"protein_coding"
"PPM1F_chr22_21919425_21952848_-_ENSG00000100034.14_ENSG00000100034.14.unspliced",5109,2089,13199,973,"protein_coding"
"PPM1G_chr2_27381195_27409591_-_ENSG00000115241.11_ENSG00000115241.11.unspliced",519,9808,385,5471,"protein_coding"
"PPP1R16A_chr8_144477969_144502121_+_ENSG00000160972.10_ENSG00000160972.10.unspliced",8219,2923,11743,934,"protein_coding"
"PPP1R26_chr9_135479079_135488893_+_ENSG00000196422.11_ENSG00000196422.11.unspliced",3877,1460,2595,319,"protein_coding"
"PPP2R1A_chr19_52170936_52229518_+_ENSG00000105568.19_ENSG00000105568.19.unspliced",2146,6780,654,4372,"protein_coding"
"PPP2R1B_chr11_111726908_111766389_-_ENSG00000137713.16_ENSG00000137713.16.unspliced",917,19596,4465,13804,"protein_coding"
"PPP2R2D_chr10_131901008_131959834_+_ENSG00000175470.20_ENSG00000175470.20.unspliced",1240,14496,1519,13306,"protein_coding"
"PPP2R5C_chr14_101761709_101927989_+_ENSG00000078304.20_ENSG00000078304.20.unspliced",3525,62968,5403,50111,"protein_coding"
"PPP4R1_chr18_9546791_9615240_-_ENSG00000154845.16_ENSG00000154845.16.unspliced",1505,47746,471,43941,"protein_coding"
"PPP5C_chr19_46347087_46392981_+_ENSG00000011485.15_ENSG00000011485.15.unspliced",6099,8747,12893,6235,"protein_coding"
"PPP6R1_chr19_55229779_55259017_-_ENSG00000105063.19_ENSG00000105063.19.unspliced",8782,1776,13849,1648,"protein_coding"
"PPP6R3_chr11_68460731_68615334_+_ENSG00000110075.15_ENSG00000110075.15.unspliced",1538,92873,1359,72682,"protein_coding"
"PPT2-EGFL8_chr6_32153845_32171978_+_ENSG00000258388.7_ENSG00000258388.7.unspliced",2607,1226,5817,1416,"protein_coding"
"PRAME_chr22_22547701_22559361_-_ENSG00000185686.18_ENSG00000185686.18.unspliced",1322,2127,1239,1601,"protein_coding"
"PRCC_chr1_156750610_156800815_+_ENSG00000143294.15_ENSG00000143294.15.unspliced",2070,9205,451,6184,"protein_coding"
"PRKCB_chr16_23835983_24220611_+_ENSG00000166501.14_ENSG00000166501.14.unspliced",1655,110063,3511,87250,"protein_coding"
"PRKDC_chr8_47773111_47960178_-_ENSG00000253729.9_ENSG00000253729.9.unspliced",2407,88708,5349,80247,"protein_coding"
"PRKRIP1_chr7_102363872_102426676_+_ENSG00000128563.13_ENSG00000128563.13.unspliced",2136,14472,3018,13852,"protein_coding"
"PRMT3_chr11_20387558_20509338_+_ENSG00000185238.13_ENSG00000185238.13.unspliced",796,96119,1400,93584,"protein_coding"
"PRMT7_chr16_68310951_68360852_+_ENSG00000132600.18_ENSG00000132600.18.unspliced",5133,10073,8057,9054,"protein_coding"
"PROSER2-AS1_chr10_11849608_11902519_-_ENSG00000225778.6_ENSG00000225778.6.unspliced",3516,1935,7948,1470,"lncRNA"
"PRPF18_chr10_13586939_13668445_+_ENSG00000165630.15_ENSG00000165630.15.unspliced",2021,38900,902,34791,"protein_coding"
"PRPF6_chr20_63981132_64033100_+_ENSG00000101161.8_ENSG00000101161.8.unspliced",3167,3817,6484,1987,"protein_coding"
"PRR5_chr22_44668547_44737681_+_ENSG00000186654.22_ENSG00000186654.22.unspliced",15122,1610,30920,1123,"protein_coding"
"PSAP_chr10_71816298_71851251_-_ENSG00000197746.15_ENSG00000197746.15.unspliced",795,6713,1180,6009,"protein_coding"
"PSAT1_chr9_78297125_78330093_+_ENSG00000135069.14_ENSG00000135069.14.unspliced",502,8680,1517,6800,"protein_coding"
"PSD4_chr2_113157325_113209396_+_ENSG00000125637.16_ENSG00000125637.16.unspliced",5828,4879,10452,4621,"protein_coding"
"PSMA1_chr11_14504211_14643635_-_ENSG00000129084.19_ENSG00000129084.19.unspliced",1940,55549,837,48374,"protein_coding"
"PSMC1_chr14_90256527_90275429_+_ENSG00000100764.14_ENSG00000100764.14.unspliced",905,2972,414,3761,"protein_coding"
"PSMD13_chr11_236966_252984_+_ENSG00000185627.19_ENSG00000185627.19.unspliced",496,7720,584,6068,"protein_coding"
"PSMD3_chr17_39980807_39997959_+_ENSG00000108344.15_ENSG00000108344.15.unspliced",932,4537,645,3680,"protein_coding"
"PTDSS2_chr11_448268_491399_+_ENSG00000174915.12_ENSG00000174915.12.unspliced",10231,2971,14625,1194,"protein_coding"
"PTEN_chr10_87862638_87971930_+_ENSG00000171862.16_ENSG00000171862.16.unspliced",934,87766,271,86166,"protein_coding"
"PTPA_chr9_129110950_129148946_+_ENSG00000119383.21_ENSG00000119383.21.unspliced",5075,3126,5020,1153,"protein_coding"
