seqName,NEAT1chk1_tuc0.05,NEAT1chk1116_tuc0.05,NEAT1chk22_tuc0.05,NEAT1chk910_tuc0.05,gene_type
MLYCD_chr16_83899115_83951445_+_ENSG00000103150.7_ENST00000262430.6,6280,2611,3747,231,protein_coding
MMP17_chr12_131828393_131851783_+_ENSG00000198598.7_ENSG00000198598.7.unspliced,15745,2971,12504,217,protein_coding
MMS19_chr10_97458324_97498794_-_ENSG00000155229.21_ENSG00000155229.21.unspliced,2211,22828,1329,17599,protein_coding
MOCOS_chr18_36187497_36272157_+_ENSG00000075643.6_ENSG00000075643.6.unspliced,7994,54226,3591,47841,protein_coding
MOV10_chr1_112673141_112700756_+_ENSG00000155363.19_ENSG00000155363.19.unspliced,5789,13727,3731,13383,protein_coding
MPV17_chr2_27309492_27325680_-_ENSG00000115204.15_ENSG00000115204.15.unspliced,4359,4061,1551,970,protein_coding
MPZL1_chr1_167721192_167791919_+_ENSG00000197965.12_ENSG00000197965.12.unspliced,1273,49556,449,46250,protein_coding
MRI1_chr19_13764522_13774282_+_ENSG00000037757.14_ENSG00000037757.14.unspliced,3597,1732,2984,1058,protein_coding
MRM1_chr17_36601583_36608964_+_ENSG00000278619.5_ENSG00000278619.5.unspliced,2786,1082,1200,695,protein_coding
MRM2_chr7_2234195_2242205_-_ENSG00000122687.19_ENSG00000122687.19.unspliced,1576,1533,2502,1230,protein_coding
MRPL27_chr17_50367857_50373207_-_ENSG00000108826.16_ENSG00000108826.16.unspliced,1203,2844,988,2009,protein_coding
MRPL37_chr1_54184041_54225464_+_ENSG00000116221.15_ENSG00000116221.15.unspliced,7778,14775,5227,5567,protein_coding
MRPL49_chr11_65122183_65127371_+_ENSG00000149792.9_ENSG00000149792.9.unspliced,1566,1807,212,442,protein_coding
MRPS25_chr3_15009611_15065339_-_ENSG00000131368.9_ENSG00000131368.9.unspliced,5884,27656,5343,18083,protein_coding
MRTO4_chr1_19251805_19260128_+_ENSG00000053372.5_ENSG00000053372.5.unspliced,3985,1794,2111,435,protein_coding
MSH5-SAPCD1_chr6_31740020_31764851_+_ENSG00000255152.8_ENSG00000255152.8.unspliced,4248,7947,2047,5617,protein_coding
MSH5_chr6_31739677_31762676_+_ENSG00000204410.16_ENSG00000204410.16.unspliced,2990,7405,1614,5345,protein_coding
MTA1_chr14_105419820_105470729_+_ENSG00000182979.18_ENSG00000182979.18.unspliced,28147,7539,24847,2376,protein_coding
MTA2_chr11_62593214_62601865_-_ENSG00000149480.7_ENSG00000149480.7.unspliced,6339,2710,3965,793,protein_coding
MTCH1_chr6_36965807_36986298_-_ENSG00000137409.21_ENSG00000137409.21.unspliced,8170,8159,8945,3885,protein_coding
MTCL2_chr20_36777447_36863538_-_ENSG00000149639.15_ENSG00000149639.15.unspliced,23459,20927,15714,12085,protein_coding
MTDH_chr8_97644184_97730260_+_ENSG00000147649.10_ENSG00000147649.10.unspliced,1209,51336,1258,45331,protein_coding
MTFR1L_chr1_25818640_25832942_+_ENSG00000117640.18_ENSG00000117640.18.unspliced,3353,6284,3608,4097,protein_coding
MTG2_chr20_62183028_62203568_+_ENSG00000101181.18_ENSG00000101181.18.unspliced,8349,6826,4942,2995,protein_coding
MTHFD1L_chr6_150865679_151101887_+_ENSG00000120254.16_ENSG00000120254.16.unspliced,8126,133222,6570,118222,protein_coding
MTHFD1_chr14_64388031_64463457_+_ENSG00000100714.18_ENSG00000100714.18.unspliced,2616,50311,508,41411,protein_coding
MTHFR_chr1_11785723_11806455_-_ENSG00000177000.13_ENSG00000177000.13.unspliced,8267,4078,6845,2077,protein_coding
MTHFSD_chr16_86530178_86555235_-_ENSG00000103248.19_ENSG00000103248.19.unspliced,4325,12099,5641,5876,protein_coding
MTMR14_chr3_9649433_9702393_+_ENSG00000163719.20_ENSG00000163719.20.unspliced,6805,21027,4955,11658,protein_coding
MTMR4_chr17_58489529_58517905_-_ENSG00000108389.10_ENSG00000108389.10.unspliced,5488,11742,4486,9803,protein_coding
MTOR_chr1_11106535_11262556_-_ENSG00000198793.14_ENSG00000198793.14.unspliced,8590,83144,4846,76579,protein_coding
MTRES1_chr6_107028199_107051586_+_ENSG00000130349.10_ENSG00000130349.10.unspliced,2544,7384,364,5961,protein_coding
MTRFR_chr12_123233385_123258079_+_ENSG00000130921.9_ENSG00000130921.9.unspliced,4470,9096,1786,7642,protein_coding
MTRR_chr5_7851186_7906025_+_ENSG00000124275.15_ENSG00000124275.15.unspliced,2253,44447,950,42988,protein_coding
MTR_chr1_236795260_236921278_+_ENSG00000116984.15_ENSG00000116984.15.unspliced,1610,100111,3002,91721,protein_coding
MTSS2_chr16_70661204_70686053_-_ENSG00000132613.16_ENSG00000132613.16.unspliced,11193,7381,9992,4653,protein_coding
MUC20-OT1_chr3_195635709_195739964_+_ENSG00000242086.9_ENSG00000242086.9.unspliced,15088,43186,12465,23767,lncRNA
MUTYH_chr1_45329163_45340893_-_ENSG00000132781.22_ENSG00000132781.22.unspliced,5251,1946,4452,2415,protein_coding
MVD_chr16_88651935_88663161_-_ENSG00000167508.12_ENSG00000167508.12.unspliced,7293,1821,6631,901,protein_coding
MVK_chr12_109573255_109598125_+_ENSG00000110921.14_ENSG00000110921.14.unspliced,9441,6507,9378,3344,protein_coding
MXD4_chr4_2247432_2262109_-_ENSG00000123933.17_ENSG00000123933.17.unspliced,11270,1125,8815,1526,protein_coding
MYBL2_chr20_43667019_43716495_+_ENSG00000101057.16_ENSG00000101057.16.unspliced,13409,13472,10724,8407,protein_coding
MYO18A_chr17_29071122_29180398_-_ENSG00000196535.20_ENSG00000196535.20.unspliced,46450,21664,36769,11886,protein_coding
MZT2A_chr2_131464900_131492743_-_ENSG00000173272.16_ENSG00000173272.16.unspliced,6969,6693,4792,2851,protein_coding
NAA15_chr4_139301446_139420033_+_ENSG00000164134.14_ENSG00000164134.14.unspliced,1082,84488,233,78117,protein_coding
NAA35_chr9_85941146_86025462_+_ENSG00000135040.16_ENSG00000135040.16.unspliced,2471,64757,2288,57420,protein_coding
NAA40_chr11_63938959_63957319_+_ENSG00000110583.13_ENSG00000110583.13.unspliced,5356,3541,2428,1362,protein_coding
NACC1_chr19_13116862_13141147_+_ENSG00000160877.7_ENSG00000160877.7.unspliced,11588,5542,10189,836,protein_coding
NADK_chr1_1751232_1780457_-_ENSG00000008130.15_ENSG00000008130.15.unspliced,13404,7120,10679,4091,protein_coding
NAE1_chr16_66802875_66873256_-_ENSG00000159593.15_ENSG00000159593.15.unspliced,9666,30498,6901,23867,protein_coding
NAF1_chr4_163110073_163166890_-_ENSG00000145414.9_ENSG00000145414.9.unspliced,2734,51308,3108,46234,protein_coding
NANS_chr9_98056732_98083077_+_ENSG00000095380.11_ENSG00000095380.11.unspliced,2775,10590,2344,11728,protein_coding
NAP1L4_chr11_2944431_2992377_-_ENSG00000205531.14_ENSG00000205531.14.unspliced,4338,34605,2756,32348,protein_coding
NAPA_chr19_47487637_47515091_-_ENSG00000105402.8_ENSG00000105402.8.unspliced,15554,2727,9392,767,protein_coding
NARF_chr17_82458180_82490537_+_ENSG00000141562.19_ENSG00000141562.19.unspliced,10278,6138,8264,3956,protein_coding
NAXD_chr13_110615545_110639996_+_ENSG00000213995.12_ENSG00000213995.12.unspliced,12780,13238,8854,7598,protein_coding
NBL1_chr1_19596979_19658456_+_ENSG00000158747.15_ENSG00000158747.15.unspliced,12197,32236,7837,20967,protein_coding
NBR2_chr17_43125420_43153671_+_ENSG00000198496.13_ENSG00000198496.13.unspliced,4138,7429,454,6045,lncRNA
NCAM2_chr21_20998409_21543329_+_ENSG00000154654.15_ENSG00000154654.15.unspliced,1191,466429,637,436894,protein_coding
NCAPD3_chr11_134150113_134225504_-_ENSG00000151503.14_ENSG00000151503.14.unspliced,9739,50044,3299,46040,protein_coding
NCAPH2_chr22_50508224_50524780_+_ENSG00000025770.19_ENSG00000025770.19.unspliced,5635,2499,6475,1991,protein_coding
NCAPH_chr2_96335766_96377091_+_ENSG00000121152.10_ENSG00000121152.10.unspliced,5793,20911,2917,19244,protein_coding
NCLN_chr19_3185563_3209575_+_ENSG00000125912.11_ENSG00000125912.11.unspliced,15912,4302,12809,526,protein_coding
NCL_chr2_231453531_231483641_-_ENSG00000115053.17_ENSG00000115053.17.unspliced,6578,10839,3423,9942,protein_coding
NCOA5_chr20_46060991_46089962_-_ENSG00000124160.12_ENSG00000124160.12.unspliced,1030,24372,1559,19942,protein_coding
NDC1_chr1_53765478_53838463_-_ENSG00000058804.12_ENSG00000058804.12.unspliced,3057,51475,1482,47704,protein_coding
NDST1_chr5_150485818_150558211_+_ENSG00000070614.15_ENSG00000070614.15.unspliced,24479,22276,21660,6425,protein_coding
NDUFAB1_chr16_23581014_23596316_-_ENSG00000004779.10_ENSG00000004779.10.unspliced,3270,6753,3075,3518,protein_coding
NDUFB6_chr9_32553001_32573184_-_ENSG00000165264.11_ENSG00000165264.11.unspliced,1648,13589,949,12733,protein_coding
NDUFB8_chr10_100523668_100530000_-_ENSG00000166136.17_ENSG00000166136.17.unspliced,940,3858,820,2084,protein_coding
NDUFS6_chr5_1801407_1816048_+_ENSG00000145494.12_ENSG00000145494.12.unspliced,5972,7269,1603,6090,protein_coding
NEAT1_chr11_65422278_65445540_+_ENSG00000245532.12_ENST00000501122.3.monoexonic.unspliced,4755,16424,1440,15986,lncRNA
NECAP2_chr1_16440721_16460078_+_ENSG00000157191.20_ENSG00000157191.20.unspliced,4873,5844,2504,3338,protein_coding
NELFB_chr9_137255327_137273542_+_ENSG00000188986.9_ENSG00000188986.9.unspliced,8940,3106,6384,534,protein_coding
NELFCD_chr20_58981208_58995133_+_ENSG00000101158.15_ENSG00000101158.15.unspliced,1790,7262,446,5347,protein_coding
NELFE_chr6_31952087_31959038_-_ENSG00000204356.14_ENSG00000204356.14.unspliced,1674,1664,1070,689,protein_coding
NETO2_chr16_47077703_47143945_-_ENSG00000171208.10_ENSG00000171208.10.unspliced,2660,50608,3228,46770,protein_coding
NEU3_chr11_74988279_75018893_+_ENSG00000162139.10_ENSG00000162139.10.unspliced,4624,21201,294,17433,protein_coding
NF1_chr17_31094927_31382116_+_ENSG00000196712.20_ENSG00000196712.20.unspliced,4533,226214,1674,210266,protein_coding
NFATC2IP_chr16_28950807_28967092_+_ENSG00000176953.13_ENSG00000176953.13.unspliced,3390,4589,2278,3363,protein_coding
NFATC3_chr16_68084751_68229259_+_ENSG00000072736.19_ENSG00000072736.19.unspliced,4654,89227,2859,80213,protein_coding
NFE2L1_chr17_48048329_48061545_+_ENSG00000082641.16_ENSG00000082641.16.unspliced,7415,1316,6243,467,protein_coding
NFIC_chr19_3314403_3469217_+_ENSG00000141905.19_ENSG00000141905.19.unspliced,59506,17708,38695,7136,protein_coding
NFKBIB_chr19_38899700_38908893_+_ENSG00000104825.17_ENSG00000104825.17.unspliced,3380,2222,2142,1048,protein_coding
NFYC_chr1_40691648_40771603_+_ENSG00000066136.21_ENSG00000066136.21.unspliced,2563,55415,1792,52007,protein_coding
NIPA2_chr15_22838644_22869362_+_ENSG00000140157.16_ENSG00000140157.16.unspliced,801,18503,236,14376,protein_coding
NIPAL3_chr1_24415802_24475252_+_ENSG00000001461.18_ENSG00000001461.18.unspliced,3888,33860,4473,24735,protein_coding
NIPBL_chr5_36876769_37066413_+_ENSG00000164190.19_ENSG00000164190.19.unspliced,3136,164001,1184,153780,protein_coding
NISCH_chr3_52455118_52493068_+_ENSG00000010322.16_ENSG00000010322.16.unspliced,12683,9935,12694,4822,protein_coding
NLE1_chr17_35128730_35142304_-_ENSG00000073536.18_ENSG00000073536.18.unspliced,3807,6497,3709,326,protein_coding
NME6_chr3_48290722_48301685_-_ENSG00000172113.10_ENSG00000172113.10.unspliced,690,5705,1882,3839,protein_coding
NNT_chr5_43602692_43707405_+_ENSG00000112992.18_ENSG00000112992.18.unspliced,3776,87986,2541,82784,protein_coding
NOB1_chr16_69741871_69754926_-_ENSG00000141101.13_ENSG00000141101.13.unspliced,2207,5841,1259,4905,protein_coding
NOL10_chr2_10562347_10689987_-_ENSG00000115761.17_ENSG00000115761.17.unspliced,3101,90258,1839,82275,protein_coding
NOL4L_chr20_32443059_32585333_-_ENSG00000197183.15_ENSG00000197183.15.unspliced,49186,29356,44112,12709,protein_coding
NOL6_chr9_33461353_33473930_-_ENSG00000165271.17_ENSG00000165271.17.unspliced,8153,1804,6362,400,protein_coding
NOL9_chr1_6521347_6554513_-_ENSG00000162408.11_ENSG00000162408.11.unspliced,2259,13509,2388,8775,protein_coding
NOM1_chr7_156949712_156973176_+_ENSG00000146909.8_ENSG00000146909.8.unspliced,4411,11281,2587,9184,protein_coding
NONO_chrX_71254814_71301522_+_ENSG00000147140.17_ENSG00000147140.17.unspliced,685,27418,1162,22613,protein_coding
NOP14_chr4_2937933_2963406_-_ENSG00000087269.16_ENSG00000087269.16.unspliced,9653,9967,9654,8002,protein_coding
NOS3_chr7_150991017_151014588_+_ENSG00000164867.11_ENSG00000164867.11.unspliced,12305,3404,8249,943,protein_coding
NPLOC4_chr17_81556887_81648465_-_ENSG00000182446.15_ENSG00000182446.15.unspliced,14976,30905,10998,27742,protein_coding
NPRL3_chr16_84271_138677_-_ENSG00000103148.17_ENSG00000103148.17.unspliced,14740,13690,14457,7427,protein_coding
NPTN_chr15_73560014_73634134_-_ENSG00000156642.17_ENSG00000156642.17.unspliced,3086,56431,2697,53143,protein_coding
NQO2_chr6_2987987_3019755_+_ENSG00000124588.22_ENSG00000124588.22.unspliced,6209,14255,5034,11239,protein_coding
NR1H2_chr19_50329653_50383388_+_ENSG00000131408.15_ENSG00000131408.15.unspliced,16129,10704,6951,7813,protein_coding
NR2C2_chr3_14947583_15053600_+_ENSG00000177463.16_ENSG00000177463.16.unspliced,1770,67910,2637,59489,protein_coding
NR2F6_chr19_17231883_17245919_-_ENSG00000160113.6_ENSG00000160113.6.unspliced,6211,1698,5453,474,protein_coding
NR6A1_chr9_124517275_124771311_-_ENSG00000148200.17_ENSG00000148200.17.unspliced,6570,182105,1739,160350,protein_coding
NRDC_chr1_51789191_51878805_-_ENSG00000078618.23_ENSG00000078618.23.unspliced,3115,64037,1643,60511,protein_coding
NRF1_chr7_129611720_129757082_+_ENSG00000106459.15_ENSG00000106459.15.unspliced,4520,95408,2503,89299,protein_coding
NSD2_chr4_1871393_1982207_+_ENSG00000109685.19_ENSG00000109685.19.unspliced,15998,52412,15113,38698,protein_coding
NSL1_chr1_212726153_212791782_-_ENSG00000117697.15_ENSG00000117697.15.unspliced,4643,48312,350,44991,protein_coding
NSMAF_chr8_58583504_58659853_-_ENSG00000035681.10_ENSG00000035681.10.unspliced,3424,60205,1143,55421,protein_coding
NSMCE2_chr8_125091679_125367125_+_ENSG00000156831.9_ENSG00000156831.9.unspliced,3536,202431,2549,181633,protein_coding
NSUN5_chr7_73302516_73308826_-_ENSG00000130305.17_ENSG00000130305.17.unspliced,3455,2112,3680,513,protein_coding
NT5C3B_chr17_41825057_41836260_-_ENSG00000141698.17_ENSG00000141698.17.unspliced,2075,4769,663,2004,protein_coding
NT5DC3_chr12_103770453_103841234_-_ENSG00000111696.12_ENSG00000111696.12.unspliced,2919,49817,1816,46886,protein_coding
NUDCD3_chr7_44379119_44490658_-_ENSG00000015676.18_ENSG00000015676.18.unspliced,10111,74724,11615,59256,protein_coding
NUMBL_chr19_40665905_40690972_-_ENSG00000105245.9_ENSG00000105245.9.unspliced,8295,5970,5250,2244,protein_coding
NUP188_chr9_128947699_129007096_+_ENSG00000095319.14_ENSG00000095319.14.unspliced,4470,24850,1544,21809,protein_coding
NUP210_chr3_13316235_13420322_-_ENSG00000132182.13_ENSG00000132182.13.unspliced,46404,30523,39571,14742,protein_coding
NUP214_chr9_131125573_131234663_+_ENSG00000126883.19_ENSG00000126883.19.unspliced,5098,76038,1652,69068,protein_coding
NUP42_chr7_23181841_23201011_+_ENSG00000136243.18_ENSG00000136243.18.unspliced,1309,12431,320,9683,protein_coding
NUP43_chr6_149724315_149749665_-_ENSG00000120253.14_ENSG00000120253.14.unspliced,909,9518,428,9600,protein_coding
NUP62_chr19_49906825_49929764_-_ENSG00000213024.13_ENSG00000213024.13.unspliced,8003,4058,6022,817,protein_coding
NUP85_chr17_75205659_75235758_+_ENSG00000125450.11_ENSG00000125450.11.unspliced,5738,7256,699,5076,protein_coding
NUP93_chr16_56730118_56850286_+_ENSG00000102900.13_ENSG00000102900.13.unspliced,6826,91219,4582,74333,protein_coding
NUP98_chr11_3671083_3797792_-_ENSG00000110713.18_ENSG00000110713.18.unspliced,4653,77444,310,68197,protein_coding
NUTF2_chr16_67846882_67872567_+_ENSG00000102898.13_ENSG00000102898.13.unspliced,7304,4896,3662,924,protein_coding
NVL_chr1_224227334_224330189_-_ENSG00000143748.18_ENSG00000143748.18.unspliced,3001,59651,315,52662,protein_coding
OBSL1_chr2_219550728_219571859_-_ENSG00000124006.15_ENSG00000124006.15.unspliced,13812,3471,12047,543,protein_coding
ODC1_chr2_10439968_10448327_-_ENSG00000115758.14_ENSG00000115758.14.unspliced,1570,5899,382,5476,protein_coding
ODF2_chr9_128455186_128501292_+_ENSG00000136811.17_ENSG00000136811.17.unspliced,7558,15585,9945,8112,protein_coding
OGDH_chr7_44606572_44709066_+_ENSG00000105953.16_ENSG00000105953.16.unspliced,9598,51166,7625,37727,protein_coding
OGFOD3_chr17_82389210_82418637_-_ENSG00000181396.13_ENSG00000181396.13.unspliced,13181,6656,13242,1971,protein_coding
OLA1_chr2_174072447_174248599_-_ENSG00000138430.16_ENSG00000138430.16.unspliced,2549,148346,1541,140486,protein_coding
OPLAH_chr8_144051266_144063965_-_ENSG00000178814.17_ENSG00000178814.17.unspliced,10333,1380,8880,231,protein_coding
ORAI1_chr12_121626509_121643218_+_ENSG00000276045.4_ENSG00000276045.4.unspliced,7390,2426,3595,1781,protein_coding
OSBPL3_chr7_24796540_24981634_-_ENSG00000070882.13_ENSG00000070882.13.unspliced,2491,146394,2574,126406,protein_coding
OTUD5_chrX_48922024_48958386_-_ENSG00000068308.15_ENSG00000068308.15.unspliced,10540,14501,8120,9617,protein_coding
OTULIN_chr5_14664664_14716529_+_ENSG00000154124.7_ENSG00000154124.7.unspliced,6199,32809,2495,33850,protein_coding
OXSR1_chr3_38165089_38255484_+_ENSG00000172939.9_ENSG00000172939.9.unspliced,5779,70863,1177,65975,protein_coding
P2RX1_chr17_3896592_3916476_-_ENSG00000108405.4_ENSG00000108405.4.unspliced,7275,1237,6242,523,protein_coding
P2RX4_chr12_121210065_121234106_+_ENSG00000135124.16_ENSG00000135124.16.unspliced,3775,4735,3901,2262,protein_coding
PABPC4_chr1_39560709_39576790_-_ENSG00000090621.15_ENSG00000090621.15.unspliced,5487,11163,2534,8008,protein_coding
PANK2_chr20_3888839_3929887_+_ENSG00000125779.24_ENSG00000125779.24.unspliced,5000,20399,1260,18389,protein_coding
PAOX_chr10_133379261_133391694_+_ENSG00000148832.16_ENSG00000148832.16.unspliced,3899,2006,2641,698,protein_coding
PARP1_chr1_226360210_226408154_-_ENSG00000143799.14_ENSG00000143799.14.unspliced,5076,24765,4371,18529,protein_coding
PAXIP1_chr7_154943687_155003124_-_ENSG00000157212.20_ENSG00000157212.20.unspliced,4772,44340,2651,40916,protein_coding
PCBP2_chr12_53452102_53481162_+_ENSG00000197111.16_ENSG00000197111.16.unspliced,3053,21360,221,19114,protein_coding
PCCB_chr3_136250340_136337896_+_ENSG00000114054.14_ENSG00000114054.14.unspliced,4463,54177,2880,48995,protein_coding
PCGF3-AS1_chr4_760202_781874_-_ENSG00000249592.8_ENSG00000249592.8.unspliced,4335,3460,3716,2170,lncRNA
PCGF6_chr10_103302796_103351144_-_ENSG00000156374.16_ENSG00000156374.16.unspliced,1545,19880,282,18041,protein_coding
PCID2_chr13_113177536_113208715_-_ENSG00000126226.22_ENSG00000126226.22.unspliced,2928,21981,2039,22605,protein_coding
PCIF1_chr20_45934683_45948023_+_ENSG00000100982.12_ENSG00000100982.12.unspliced,5393,2852,4292,1848,protein_coding
PCMT1_chr6_149749444_149811420_+_ENSG00000120265.21_ENSG00000120265.21.unspliced,3413,36761,1540,29147,protein_coding
PCMTD1_chr8_51817575_51899186_-_ENSG00000168300.14_ENSG00000168300.14.unspliced,2824,68145,1172,66529,protein_coding
PCSK7_chr11_117204337_117232525_-_ENSG00000160613.15_ENSG00000160613.15.unspliced,7550,7805,4623,3672,protein_coding
PCSK9_chr1_55039445_55064852_+_ENSG00000169174.13_ENSG00000169174.13.unspliced,17698,3904,13682,1343,protein_coding
PCYOX1L_chr5_149358037_149369653_+_ENSG00000145882.11_ENSG00000145882.11.unspliced,2287,4890,3827,542,protein_coding
PDAP1_chr7_99392048_99408597_-_ENSG00000106244.13_ENSG00000106244.13.unspliced,7252,1141,7344,321,protein_coding
PDCD11_chr10_103396626_103446294_+_ENSG00000148843.15_ENSG00000148843.15.unspliced,7690,23103,4656,18729,protein_coding
PDE3B_chr11_14643804_14872044_+_ENSG00000152270.9_ENSG00000152270.9.unspliced,6608,178969,2621,159956,protein_coding
PDE7A_chr8_65714334_65842322_-_ENSG00000205268.11_ENSG00000205268.11.unspliced,793,101682,1684,91845,protein_coding
PDE8A_chr15_84980440_85139145_+_ENSG00000073417.15_ENSG00000073417.15.unspliced,10606,113173,7407,96390,protein_coding
PDHX_chr11_34915829_35020591_+_ENSG00000110435.13_ENSG00000110435.13.unspliced,1078,90908,248,85584,protein_coding
PDIA4_chr7_149003062_149028662_-_ENSG00000155660.11_ENSG00000155660.11.unspliced,8238,8360,6471,2226,protein_coding
PDIA6_chr2_10783391_10837977_-_ENSG00000143870.13_ENSG00000143870.13.unspliced,9571,23402,5796,21726,protein_coding
PDLIM7_chr5_177483394_177497606_-_ENSG00000196923.14_ENSG00000196923.14.unspliced,8820,1663,4971,208,protein_coding
PDPR2P_chr16_74305126_74368276_-_ENSG00000290890.2_ENSG00000290890.2.unspliced,3132,21948,3314,18249,lncRNA
PDPR_chr16_70114332_70162537_+_ENSG00000090857.14_ENSG00000090857.14.unspliced,2456,19973,805,17121,protein_coding
PDRG1_chr20_31944337_31952046_-_ENSG00000088356.6_ENSG00000088356.6.unspliced,3931,2394,2225,459,protein_coding
PDSS1_chr10_26697701_26746798_+_ENSG00000148459.16_ENSG00000148459.16.unspliced,1607,29678,1374,25118,protein_coding
PDXK_chr21_43719094_43762307_+_ENSG00000160209.19_ENSG00000160209.19.unspliced,19730,7962,20235,425,protein_coding
PEDS1_chr20_50118254_50153734_-_ENSG00000240849.11_ENSG00000240849.11.unspliced,11982,5616,8172,2508,protein_coding
PEF1_chr1_31629866_31644896_-_ENSG00000162517.13_ENSG00000162517.13.unspliced,2361,6494,1926,2976,protein_coding
PES1_chr22_30576625_30607083_-_ENSG00000100029.18_ENSG00000100029.18.unspliced,11152,3423,6514,1321,protein_coding
PEX14_chr1_10472288_10630758_+_ENSG00000142655.13_ENSG00000142655.13.unspliced,18314,87580,13358,67747,protein_coding
PEX26_chr22_18077923_18105396_+_ENSG00000215193.14_ENSG00000215193.14.unspliced,3976,11680,2881,8470,protein_coding
PEX6_chr6_42963865_42979181_-_ENSG00000124587.14_ENSG00000124587.14.unspliced,3773,1909,4712,2152,protein_coding
PFAS_chr17_8247618_8270491_+_ENSG00000178921.14_ENSG00000178921.14.unspliced,9670,4794,6891,2204,protein_coding
PFDN6_chr6_33289302_33298401_+_ENSG00000204220.12_ENSG00000204220.12.unspliced,4334,1139,2644,713,protein_coding
PFKL_chr21_44300051_44327376_+_ENSG00000141959.17_ENSG00000141959.17.unspliced,16914,3182,16234,293,protein_coding
PFKP_chr10_3066333_3137718_+_ENSG00000067057.19_ENSG00000067057.19.unspliced,28634,24278,21233,19171,protein_coding
PGAM5_chr12_132710819_132722734_+_ENSG00000247077.8_ENSG00000247077.8.unspliced,4473,1783,3813,730,protein_coding
PGD_chr1_10398592_10420511_+_ENSG00000142657.21_ENSG00000142657.21.unspliced,2839,5745,3414,5253,protein_coding
PGPEP1_chr19_18340598_18369950_+_ENSG00000130517.14_ENSG00000130517.14.unspliced,6081,5579,3043,2737,protein_coding
PGS1_chr17_78378649_78425114_+_ENSG00000087157.19_ENSG00000087157.19.unspliced,18093,14243,13176,9444,protein_coding
PHB1_chr17_49404049_49414905_-_ENSG00000167085.14_ENSG00000167085.14.unspliced,2013,3364,1547,2053,protein_coding
PHC2-AS1_chr1_33350022_33363247_+_ENSG00000233246.2_ENSG00000233246.2.unspliced,1237,8678,286,6151,lncRNA
PHF12_chr17_28905250_28951771_-_ENSG00000109118.14_ENSG00000109118.14.unspliced,3375,21389,2556,18465,protein_coding
PHF13_chr1_6613731_6624030_+_ENSG00000116273.6_ENSG00000116273.6.unspliced,5176,2856,3784,722,protein_coding
PHF19_chr9_120855651_120894896_-_ENSG00000119403.15_ENSG00000119403.15.unspliced,12821,9937,9552,4419,protein_coding
PHF7_chr3_52410660_52423641_+_ENSG00000010318.22_ENSG00000010318.22.unspliced,1168,5552,1244,4554,protein_coding
PHKB_chr16_47461123_47701523_+_ENSG00000102893.18_ENSG00000102893.18.unspliced,3921,204696,2986,188089,protein_coding
PHKG2_chr16_30748293_30761176_+_ENSG00000156873.16_ENSG00000156873.16.unspliced,3613,2614,2550,1792,protein_coding
PHRF1_chr11_576470_612222_+_ENSG00000070047.13_ENSG00000070047.13.unspliced,18899,5586,15188,1821,protein_coding
PHTF2_chr7_77798773_77957503_+_ENSG00000006576.17_ENSG00000006576.17.unspliced,2845,120273,1440,108028,protein_coding
PHYKPL_chr5_178208471_178232802_-_ENSG00000175309.15_ENSG00000175309.15.unspliced,6833,7767,7767,3001,protein_coding
PI4KAP2_chr22_21473059_21488358_-_ENSG00000183506.18_ENSG00000183506.18.unspliced,7499,1407,5080,260,transcribed_unitary_pseudogene
PI4KA_chr22_20707691_20859417_-_ENSG00000241973.11_ENSG00000241973.11.unspliced,24481,58022,15298,42002,protein_coding
PIAS1_chr15_68054309_68198603_+_ENSG00000033800.14_ENSG00000033800.14.unspliced,4038,109116,2052,101252,protein_coding
PICALM_chr11_85957175_86069882_-_ENSG00000073921.18_ENSG00000073921.18.unspliced,1447,89714,218,82012,protein_coding
PIEZO1_chr16_88715338_88785220_-_ENSG00000103335.22_ENSG00000103335.22.unspliced,43578,11024,39069,613,protein_coding
PIGS_chr17_28553383_28571794_-_ENSG00000087111.22_ENSG00000087111.22.unspliced,3695,7014,2806,4844,protein_coding
PIK3CB_chr3_138652336_138834928_-_ENSG00000051382.10_ENSG00000051382.10.unspliced,3865,113636,1089,101962,protein_coding
PIN1_chr19_9835257_9849689_+_ENSG00000127445.14_ENSG00000127445.14.unspliced,7204,1351,6399,384,protein_coding
PINX1_chr8_10764961_10839884_-_ENSG00000254093.9_ENSG00000254093.9.unspliced,4607,61190,962,49917,protein_coding
PIP4K2A_chr10_22534854_22714578_-_ENSG00000150867.14_ENSG00000150867.14.unspliced,6028,134212,7687,121304,protein_coding
PIP5K1C_chr19_3630183_3700468_-_ENSG00000186111.11_ENSG00000186111.11.unspliced,41814,8599,35723,2594,protein_coding
PISD_chr22_31618491_31662221_-_ENSG00000241878.12_ENSG00000241878.12.unspliced,10166,12112,13543,8206,protein_coding
PITPNA_chr17_1517718_1562792_-_ENSG00000174238.16_ENSG00000174238.16.unspliced,10447,13368,7428,8374,protein_coding
PITRM1_chr10_3137728_3172841_-_ENSG00000107959.17_ENSG00000107959.17.unspliced,4126,20143,2629,19695,protein_coding
PJA2_chr5_109334713_109409974_-_ENSG00000198961.10_ENSG00000198961.10.unspliced,3911,59561,638,55933,protein_coding
PKLR_chr1_155289293_155301438_-_ENSG00000143627.19_ENSG00000143627.19.unspliced,4393,1463,2828,202,protein_coding
